coop.nisc.android.smarthub	0.0196	0.0196	0.0074	0.0074	1	1	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
com.jb.gokeyboard.theme.twkeyboardforhtconem8	0.0881	0.0123	0.103	0.0045	0.0698	0.6667	0.0226	0.5556	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0.8333	0.9936	1	1	0	0	0	0	0.1667	0.0064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0164	0.0082	0.0155	0.0344	0.75	0.8288	0.25	0.1712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
com.jb.gokeyboard.theme.twkeyboardforsonyxperiaz	0.0881	0.0123	0.1041	0.0047	0.0698	0.6667	0.0223	0.5219	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0.8333	0.9879	1	1	0	0	0	0	0.1667	0.0121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0164	0.0082	0.0155	0.035	0.75	0.8303	0.25	0.1697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
com.monsta.imagenscomfrasesdecarinho	0.1356	0.0508	0.1594	0.0724	0.25	0.6667	0.0908	0.5989	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ru.eeteam.sendcontactsfree	0.0856	0.0139	0.105	0.0127	0.0811	0.1667	0.0001	0.0002	0	0	0	0	0	0	0	0	0	0	0	0	0.973	0.9855	1	1	0.027	0.0145	0	0	0.6667	0.5918	0	0	0	0	0	0	0.3333	0.4082	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0046	0.0023	0.0015	0.0015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
com.aob	0.0924	0.0372	0.4421	0.0125	0.2778	0.4828	0.0008	0.0277	0	0	0	0	0.0139	0	0.05	0.0034	0	0	0	0	0.9792	1	0.95	0.9966	0.0069	0	0	0	0.7931	0.0541	0.8571	0.9855	0.0172	0.0004	0	0	0.0517	0.0005	0.1071	0.0108	0	0	0	0	0.1207	0.0043	0.0357	0.0036	0.0172	0.9409	0	0	0.0128	0.0321	0	0.0349	1	1	0	0	0	0	0	0	0	0	0	0	0.18	0.0031	0	0	0	0	0	0	0	0	0	0	0.58	0.9933	0.02	0	0.22	0.0035
com.apkcreator.fwdfree	0.08	0.04	0.0909	0.0545	0.25	0.5	0.1999	0.3331	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0.02	0.0182	0.0182	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
es.wul4.android.santander	0.1639	0	0.1607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0164	0.0082	0.0004	0.0003	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ru.org.familytree	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
net.andromo.dev280448.app265087	0.1108	0.0256	0.1626	0.0148	0.1795	0.4444	0.0221	0.0257	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0.8889	0.9731	0.75	0.0634	0	0	0	0	0.1111	0.0269	0.25	0.9366	0	0	0	0	0	0	0	0	0	0	0	0	0.017	0.0085	0.0054	0.0036	0.3333	0.3215	0.5	0.6781	0	0	0.1667	0.0003	0	0	0	0	0.3333	0.5131	0	0	0	0	0	0	0	0	0	0	0.6667	0.4869	0	0	0	0
