['73D82D125739057941FED58AA642EE007187A913418920E6EA6B31E417E41612.apk.txt', 0.15811965811965811, 0.0, 0.0, 0.0, 0.61965811965811968, 0.19658119658119658, 0.0, 0.0, 0.0, 0.02564102564102564, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.97523219814241491, 0.0, 0.0, 0.0, 0.0, 0.024767801857585141, 0.0, 0.0, 0.0, 0.0, 0.69767441860465118, 0.27519379844961239, 0.0, 0.0, 0.0, 0.027131782945736434, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0056743780008729813, 0.0, 0.0, 0.0061108686163247493, 0.42383238760366654, 0.38629419467481452, 0.0, 0.0, 0.16150152771715409, 0.016586643387167175, 0.032679738562091505, 0.0, 0.0, 0.0, 0.078431372549019607, 0.31372549019607843, 0.0, 0.0, 0.47712418300653597, 0.098039215686274508]
['3F649C9312B4129F5E68D3F5E19229C72B7095A86ADD80B77ED3D6BCE91C662A.apk.txt', 0.15811965811965811, 0.0, 0.0, 0.0, 0.61965811965811968, 0.19658119658119658, 0.0, 0.0, 0.0, 0.02564102564102564, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.97523219814241491, 0.0, 0.0, 0.0, 0.0, 0.024767801857585141, 0.0, 0.0, 0.0, 0.0, 0.69767441860465118, 0.27519379844961239, 0.0, 0.0, 0.0, 0.027131782945736434, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0056743780008729813, 0.0, 0.0, 0.0061108686163247493, 0.42383238760366654, 0.38629419467481452, 0.0, 0.0, 0.16150152771715409, 0.016586643387167175, 0.032679738562091505, 0.0, 0.0, 0.0, 0.078431372549019607, 0.31372549019607843, 0.0, 0.0, 0.47712418300653597, 0.098039215686274508]
['2C3CF6402F780CFE3A9729FD64446E70FBEC9E67DE253E64370512C730A152D2.apk.txt', 0.61713106295149633, 0.0, 0.0, 0.0, 0.33539731682146545, 0.0, 0.0, 0.0, 0.0, 0.047471620227038186, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016129032258064516, 0.9838709677419355, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.99266503667481665, 0.0, 0.0, 0.0, 0.0, 0.0073349633251833741, 0.0, 0.0, 0.0, 0.0, 0.56491633006347375, 0.37045585689555682, 0.0, 0.0, 0.0014425851125216388, 0.063185227928447774, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02315216762169358, 0.0, 0.0, 0.007263992591306361, 0.2678126989639405, 0.25458702321004806, 0.0, 0.0, 0.36644093303235514, 0.080743184580656366, 0.0, 0.0, 0.0, 0.0, 0.091499729290741738, 0.38278289117487818, 0.0, 0.0, 0.44558743909041687, 0.080129940443963182]
['AAE1F394F056A54F257F54053B63A4BEC94771D53360B2B541F9CCC3DE3670EC.apk.txt', 0.59991725279271824, 0.0, 0.0, 0.0039304923458833262, 0.1725279271824576, 0.10901944559371121, 0.0, 0.0, 0.027099710384774513, 0.087505171700455103, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.17391304347826086, 0.82608695652173914, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.97872340425531912, 0.0, 0.0, 0.0, 0.0, 0.021276595744680851, 0.0, 0.0, 0.0, 0.0, 0.77108433734939763, 0.20180722891566266, 0.0, 0.0, 0.0, 0.02710843373493976, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0062578222778473091, 0.37797246558197745, 0.27784730913642053, 0.0, 0.0, 0.311639549436796, 0.026282853566958697, 0.049327354260089683, 0.0, 0.0, 0.0, 0.0044843049327354259, 0.46636771300448432, 0.0, 0.0, 0.41255605381165922, 0.06726457399103139]
['3162B1857F627DDD6025C5956092E5006AAD0556756D442FF6DAA772668DDCE9.apk.txt', 0.41871267418712677, 0.0, 0.0, 0.0, 0.31851360318513605, 0.19110816191108163, 0.0, 0.0, 0.0026542800265428003, 0.069011280690112808, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.99293286219081267, 0.0, 0.0, 0.0, 0.0, 0.0070671378091872791, 0.0, 0.0, 0.0, 0.0, 0.50459770114942526, 0.41091954022988508, 0.0, 0.0, 0.0, 0.084482758620689657, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.26624999999999999, 0.13437499999999999, 0.0, 0.0, 0.49187500000000001, 0.1075, 0.28225806451612906, 0.0, 0.0, 0.0, 0.064516129032258063, 0.32258064516129031, 0.0, 0.0, 0.27419354838709675, 0.056451612903225805]
['C0AE65FD02023C50A1E2D5266CF3FA2D24659DEE5BB2987A19664BD8DA9EAE3F.apk.txt', 0.087628865979381437, 0.0, 0.0, 0.0, 0.81296023564064801, 0.069955817378497792, 0.0, 0.0, 0.0, 0.029455081001472753, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.98968185726569213, 0.0, 0.0, 0.0, 0.0, 0.010318142734307825, 0.0, 0.0, 0.0, 0.0, 0.61830742659758209, 0.3223949337938975, 0.0, 0.0, 0.00086355785837651119, 0.058434081750143925, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00787222553784068, 0.0, 0.0, 0.0031829937192713216, 0.22391792423338164, 0.26205700969107909, 0.0, 0.0, 0.40517804871117175, 0.097791798107255523, 0.0033802055164954027, 0.0, 0.0, 0.0, 0.033802055164954027, 0.38939967550027044, 0.0, 0.0, 0.49567333693888588, 0.077744726879394266]
['52EB7C45A28BEB0A248E3F36938390F217A633CAA908CE55B906C296EFFB1109.apk.txt', 0.44664634146341464, 0.0, 0.0, 0.0, 0.32215447154471544, 0.16717479674796748, 0.0, 0.0, 0.0020325203252032522, 0.061991869918699184, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02, 0.97999999999999998, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.99888517279821631, 0.0, 0.0, 0.0, 0.0, 0.0011148272017837235, 0.0, 0.0, 0.0, 0.0, 0.64977257959714096, 0.2807017543859649, 0.0, 0.0, 0.0, 0.069525666016894083, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03273124015032125, 0.0, 0.0, 0.00618256758394957, 0.29373257364529032, 0.19129591465632198, 0.0, 0.0, 0.33846526851739606, 0.13759243544672081, 0.032554576790501721, 0.0, 0.0, 0.0, 0.21677518192263501, 0.18805055534278053, 0.0, 0.0, 0.093067790118728455, 0.46955189582535428]
['E36E10253A2C648576CBF6D6C60A0A1128719486A257E7773BF7F22390D256CB.apk.txt', 0.44266813671444322, 0.0, 0.0, 0.0, 0.3202866593164278, 0.17089305402425578, 0.0, 0.0, 0.002205071664829107, 0.063947078280044103, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.50894632206759438, 0.38568588469184889, 0.0, 0.0, 0.0, 0.10536779324055666, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016191210485736313, 0.0, 0.0, 0.0023130300693909021, 0.28989976869699308, 0.3407864302235929, 0.0, 0.0, 0.28450269853508098, 0.066306861989205865, 0.37028438769587929, 0.0, 0.0, 0.0, 0.10388856645385955, 0.28728961114335461, 0.0, 0.0, 0.13697040046430645, 0.10156703424260012]
['20378EE47AD4DC08F7241DCD196ED1C139A8C9566DE2FFB36E78D6D65B8679CB.apk.txt', 0.15811965811965811, 0.0, 0.0, 0.0, 0.61965811965811968, 0.19658119658119658, 0.0, 0.0, 0.0, 0.02564102564102564, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.97523219814241491, 0.0, 0.0, 0.0, 0.0, 0.024767801857585141, 0.0, 0.0, 0.0, 0.0, 0.69767441860465118, 0.27519379844961239, 0.0, 0.0, 0.0, 0.027131782945736434, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0057193136823581172, 0.0, 0.0, 0.0061592608886933565, 0.42366915970083591, 0.38759348878134625, 0.0, 0.0, 0.16014078310602728, 0.016717993840739111, 0.032679738562091505, 0.0, 0.0, 0.0, 0.078431372549019607, 0.31372549019607843, 0.0, 0.0, 0.47712418300653597, 0.098039215686274508]
['55A1D2205133C9530E89A8864B74BBE55EB76DB305EB8BD2DFB0DFD2D36579B4.apk.txt', 0.61713106295149633, 0.0, 0.0, 0.0, 0.33539731682146545, 0.0, 0.0, 0.0, 0.0, 0.047471620227038186, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016129032258064516, 0.9838709677419355, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.99276527331189712, 0.0, 0.0, 0.0, 0.0, 0.0072347266881028936, 0.0, 0.0, 0.0, 0.0, 0.55126821370750134, 0.37722611980572046, 0.0, 0.0, 0.0026983270372369131, 0.068807339449541288, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.020931997174180383, 0.0, 0.0, 0.0065935791098668201, 0.26787723383657341, 0.25327716580758264, 0.0, 0.0, 0.37188309479578219, 0.079436929276014548, 0.0, 0.0, 0.0, 0.0, 0.028935583878746125, 0.39200826730967964, 0.0, 0.0, 0.48329314502239062, 0.095763003789183607]
