928	 390	 1	 1	58214	77	465	2	2	0	0	0	0
579	 133	 6	 2	50210	47	108985	15398	2370	0	0	0	0
725	 277	 43	 6	41705	488	354796	36729	1605	0	0	0	0
452	 247	 32	 14	22404	247	1820344	592405	149372	0	0	0	0
725	 277	 43	 6	41705	488	358071	36563	1618	0	0	0	0
982	 454	 103	 19	51730	1296	104674	12117	672	0	0	0	0
1002	 459	 8	 3	50398	59	84515	13472	6123	0	0	0	0
802	 374	 119	 46	34350	1336	323555	45201	11786	0	0	0	0
648	 322	 37	 6	29476	432	175047	18227	2198	0	0	0	0
493	 182	 147	 44	24044	1684	437260	22410	32148	0	0	0	0
616	 295	 133	 43	26630	1382	297029	129167	3955	0	0	0	0
653	 242	 20	 1	37970	238	329360	23780	388	0	0	0	0
513	 249	 4	 2	23310	50	57090	5189	3114	0	0	0	0
134	 51	 81	 25	12792	528	1149635	352936	29666	0	0	0	0
910	 370	 26	 0	46335	192	216304	31325	0	0	0	0	0
1029	 455	 8	 2	56610	128	268458	7716	1157	0	0	0	0
1047	 475	 0	 0	73072	0	0	0	0	0	0	0	0
1034	 482	 9	 1	57410	139	280062	19516	3091	0	0	0	0
548	 202	 39	 9	32357	352	556509	90595	8001	0	0	0	0
966	 370	 42	 9	71798	389	447704	96160	1582	0	0	0	0
731	 289	 5	 2	51448	63	121857	8704	3262	0	0	0	0
966	 370	 42	 8	71798	378	467480	105422	1533	0	0	0	0
963	 438	 23	 4	66325	216	147507	18222	1103	0	0	0	0
966	 370	 43	 10	71798	417	210392	47240	662	0	0	0	0
822	 276	 58	 21	32254	409	338753	64399	3285	0	0	0	0
889	 439	 23	 3	58849	281	407532	32644	2115	0	0	0	0
724	 372	 62	 28	35156	811	103304	10496	2856	0	0	0	0
510	 280	 0	 0	21095	0	0	0	0	0	0	0	0
777	 360	 9	 0	36956	139	219575	19523	0	0	0	0	0
830	 387	 25	 3	37357	179	285738	54129	5298	0	0	0	0
846	 378	 133	 31	37662	1665	607346	38646	10945	0	0	0	0
665	 331	 75	 15	28064	400	12020	3805	761	0	0	0	0
