0034EED5F766C2DDD67F9CDC673435DC4C9B1BD18800DEF4E772CDD31B453186.apk	0	0	0	0	0	0	0.7956	0	0.2044	0.4839	0	0.5161	0.5294	0	0.4706	0.2057	0	0.7943	0.2057	0	0.7943	0.7143	0.2857	0	0	0.9444	0.0556	0	0
00654E46C4256A6626C6A7EAB9EE03482C4E73E47DBD962E581FFB9E5D5548E3.apk	0	0	0	0	0	0	0.6667	0	0.3333	0.4615	0	0.5385	0.5882	0	0.4118	0.3346	0	0.6654	0.3346	0	0.6654	0.8	0.2	0	0	0.9991	0.0009	0	0
00DD8FB0E7A6DD60759C29D9851807527FF54D7E639C08719E0F8620D3FC47F2.apk	0	0	0	0	0	0	0.8091	0.0804	0.1105	0.3333	0.0625	0.6042	0.3412	0.0471	0.6118	0.1183	0.0793	0.8024	0.1183	0.0793	0.8024	1	0	0	0	1	0	0	0
0196E6B67D0EFA40752D085247B20633CCEF536BD9F14F1CF800C66D475D59B2.apk	0	0	0	0.7326	0.1506	0.0004	0.0932	0.0093	0.0138	0.0964	0.2843	0.6193	0.1023	0.4326	0.465	0.0167	0.1673	0.816	0.0167	0.1674	0.816	0.3636	0.3636	0.2727	0	0.7687	0.2139	0.0173	0
024271CA9A19C85F297E82962F178B2C614BFFBF3B56CAB90C1BB55065D5D899.apk	0	0	0	0.5074	0.4485	0	0.0339	0.0059	0.0043	0.0957	0.3739	0.5304	0.0599	0.497	0.4431	0.0046	0.4546	0.5408	0.0046	0.4546	0.5408	0.375	0.625	0	0	0.5121	0.4879	0	0
03B1486DE6B48F063DCC455F2529257B9B4ED4C910ECC36D750545E4E08EBE8A.apk	0.0167	0	0	0	0	0	0.9471	0	0.0362	0.1667	0	0.8333	0.1688	0	0.8312	0.0367	0	0.9633	0.0367	0	0.9633	1	0	0	0	1	0	0	0
052F90B8829BDC0BF6B55DCF116DD69ECFBF4B180D052026AA67B296B6997BD0.apk	0	0	0	0.972	0.028	0	0	0	0	0	0.3	0.7	0	0.2927	0.7073	0	0.0318	0.9682	0	0.0318	0.9682	0.3333	0.2222	0.4444	0	0.5023	0.3215	0.1762	0
053BCD4648BE4E25E283A67BA1FA75414248C52139FFF81E238636222900AD55.apk	0	0	0	0	0	0	0.8764	0.0001	0.1235	0.1957	0.0435	0.7609	0.3308	0.0226	0.6466	0.1235	0.0001	0.8763	0.1235	0.0001	0.8763	1	0	0	0	1	0	0	0
05BEDECCA9BB59130A9ED049C7A7543B28BDF37A42C00F713C20EE11BE6AB6A5.apk	0.5858	0	0.0089	0.1204	0.0428	0.0006	0.1811	0.008	0.0523	0.1939	0.0837	0.7224	0.1593	0.0893	0.7514	0.0624	0.0511	0.8865	0.0624	0.0511	0.8864	0.4375	0.0625	0.1875	0.3125	0.9255	0.0043	0.0062	0.064
0624775D59B6F7F435B3AF1EFFE47E17DEA09770EBE06D77D180A46779919DA0.apk	0.0837	0.0002	0	0.5905	0.2835	0	0.0079	0.0326	0.0017	0.019	0.3797	0.6013	0.0116	0.4605	0.5279	0.0018	0.3168	0.6814	0.0018	0.3168	0.6814	0.25	0.25	0.375	0.125	0.75	0.0106	0.0185	0.2209
06B98527846034BC88A46EF131A4D4DD75705F050CFDAC5B01F9A1F651F91FCD.apk	0	0	0	0.9314	0.0686	0	0	0	0	0	0.25	0.75	0	0.25	0.75	0	0.0826	0.9174	0	0.0826	0.9174	1	0	0	0	1	0	0	0
06F9C10A15D01774445249BCF2245467C25A4E73C65614C724F7D8AF43731271.apk	0.1102	0	0	0.5179	0.3718	0	0	0	0	0	0.4805	0.5195	0	0.5709	0.4291	0	0.3731	0.6269	0	0.3731	0.6269	0.2	0.35	0.45	0	0.623	0.3373	0.0397	0
0705F033786F24BEC7233B87E20A98B20724E41BBD2B6E8120E5D5BAE987D3E1.apk	0	0	0	0	0	0	0.75	0	0.25	0.4444	0	0.5556	0.5455	0	0.4545	0.2519	0	0.7481	0.2519	0	0.7481	0.75	0.25	0	0	0.9984	0.0016	0	0
08D0DD81AFC70E3054815B07E48C3BC913C45ED194B7F51D25EDBCBCDEECCCF6.apk	0	0	0	0.0349	0.0062	0	0.9496	0	0.0093	0.1129	0.1129	0.7742	0.1682	0.1495	0.6822	0.0094	0.0063	0.9842	0.0094	0.0063	0.9842	0.6	0	0.4	0	0.9237	0	0.0763	0
