00008B28A5312BA8E059D32630C5AA2F6302FF7993D0D3C4B59521646104533B.apk	0.1429	0.0657	0.198	0.1311	0.16	0.7391	0.0343	0.3297	0	0	0	0	0	0	0	0	0.06	0.0133	0.125	0.0694	0.94	0.9867	0.875	0.9306	0	0	0	0	0.5217	0.3391	0.5882	0.8824	0.087	0.2859	0.0588	0.0044	0.2174	0.0761	0.2941	0.1002	0	0	0	0	0	0	0	0	0.1739	0.2989	0.0588	0.0131	0.0314	0.0143	0.0022	0.0393	0.5455	0.6957	0.2727	0.2174	0.0909	0.0435	0	0	0.0909	0.0435	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
000092A8DA744FC82D40AC8A6C9A4089F2FEC279DAC68320A1047948A1F74045.apk	0.0303	0.0909	0.087	0.0512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1515	0.0909	0.0358	0.0307	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
0000D51EF7E4F82827DBAD75E1B95E2474913D3724AFCA6DF94426AB4319B19B.apk	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001A162A2A80F0C92DFD9FD8041CD82C4505CBDED43145AA8731652125339BB.apk	0.1923	0.0769	0.2377	0.0984	0.2	0.5	0.2759	0.6667	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1538	0.1923	0.0656	0.0738	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4	0.6667	0	0	0.6	0.3333	0	0	0	0
0001B814304242315FBA15B098E59EFBD30A7CC320C3A6DE755763271BA2FBB4.apk	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001F98D003CD201247D24F493C2AC59AC9886CC9032ED7B3643475158FA2C9F.apk	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0002243811B4CFB644FFA59E3F80C5AE6B2570443BDB4DF2E7799F71966C1D38.apk	0.1188	0.0792	0.1294	0.102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0.75	0.5769	0	0	0	0	0	0	0.125	0.3462	0	0	0	0	0	0	0.125	0.0769	0	0	0	0	0	0	0.2079	0.1089	0.1314	0.1255	0.8571	0.9104	0.0952	0.0746	0.0476	0.0149	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
00022B62869A8AB1F3B383B656AF785B27B04706C333F47B848BEC047ABAC77C.apk	0.25	0.1389	0.3137	0.1503	0.8889	1	0.5	0.6522	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0.8	0.8261	0.8	0.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0.1739	0.2	0.2	0.0833	0.0278	0.0588	0.0261	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
00034DD868245EC553747A8CC625C95A3ACDA3C2B8A02F1DA9F34852511B5CA8.apk	0.1333	0.1111	0.1645	0.1008	0.25	0.3	0.124	0.2025	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0.9	0.8861	0.6667	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0.1139	0.3333	0.5	0.0667	0.0333	0.0204	0.0166	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
000370FB7B8580690B3B3BDBA75D0A4A4BADD2039680CA78BCC923313A515288.apk	0.0726	0.0215	0.1777	0.0112	0.4444	0.5	0.0793	0.4013	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0.625	0.5559	0.25	0.1885	0	0	0	0	0.125	0.2204	0.25	0.2705	0	0	0	0	0	0	0	0	0.25	0.2237	0.5	0.541	0.0188	0.0081	0.0037	0.0027	0.7143	0.65	0.2857	0.35	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
