811	 367	 39	 9	53511	264	38309	4945	3299	14	7	199	28
1083	 405	 47	 9	69409	506	102277	16997	1494	9	4	1232	570
752	 272	 132	 19	45486	1175	38289	5854	66	10	9	12	13
811	 367	 41	 12	53511	288	68653	9068	5536	17	12	322	79
595	 317	 4	 10	24775	34	576	91	118	3	9	49	74
1026	 436	 76	 14	53055	1140	28911	3565	84	6	4	51	49
725	 277	 43	 6	41705	488	69890	7568	339	3	3	171	171
452	 247	 32	 14	22404	249	155697	44270	17893	15	8	51	171
725	 277	 43	 6	41705	488	63880	6532	308	3	4	135	136
1002	 459	 8	 3	50398	59	14964	2384	1083	2	2	216	644
616	 295	 133	 49	26630	1349	90168	38150	1133	35	24	160	89
134	 51	 77	 23	12792	478	224762	66772	5476	30	19	2515	1511
665	 331	 65	 13	28064	352	11452	3852	469	7	5	53	161
1015	 352	 7	 1	61905	163	49811	3204	514	1	1	171	171
571	 233	 152	 28	30404	1249	148142	24235	2282	28	15	1046	296
409	 219	 89	 45	23509	929	26492	7202	6406	17	29	26	49
593	 312	 2	 5	24769	25	896	6	411	1	2	2	4
865	 414	 5	 4	58568	50	618	17	8	1	1	1	1
229	 78	 51	 33	14324	482	52577	3775	1829	18	24	280	342
206	 81	 51	 33	14126	450	32552	2953	1754	22	26	356	355
1000	 391	 159	 58	45386	2169	271653	56500	4487	33	34	1658	659
908	 422	 93	 30	59060	945	104665	17657	2795	19	18	923	930
1024	 455	 12	 2	57285	78	17244	3191	638	4	2	636	318
725	 277	 43	 5	41705	485	68419	7027	333	3	3	153	153
581	 222	 137	 34	31127	1302	8960	2375	384	13	22	326	312
340	 207	 6	 3	14766	34	15617	3676	1225	3	1	3630	1210
934	 330	 26	 2	54343	433	73566	3464	48	1	1	18	18
725	 277	 43	 6	41705	488	62183	6585	299	3	4	134	157
675	 326	 148	 39	30549	1672	30996	7664	368	32	16	86	71
348	 134	 13	 2	21705	138	55066	2329	214	2	1	372	186
116	 69	 53	 27	11979	496	81697	18623	336	22	20	148	64
15	 9	 3	 6	8935	27	1380	319	410	3	2	135	68
623	 300	 7	 1	25652	86	26312	2053	187	0	0	0	0
960	 426	 54	 7	53843	576	3148	286	24	3	2	8	5
209	 73	 48	 29	13662	325	29719	4511	1979	17	22	279	284
839	 412	 112	 23	50012	1321	31215	1824	225	20	8	60	27
33	 15	 13	 8	10337	72	4526	1307	282	9	8	902	272
513	 247	 136	 42	20761	1051	160134	53240	2769	32	16	466	157
672	 335	 99	 42	27917	1002	47638	4763	1321	32	29	130	109
452	 248	 4	 11	19175	43	642	65	165	3	10	17	58
432	 254	 40	 33	18032	414	3714	805	668	14	24	422	449
67	 25	 27	 5	10835	157	29307	1936	620	11	4	535	246
528	 282	 76	 34	21678	695	61609	6059	3320	21	25	1162	2164
454	 243	 25	 10	19354	357	11912	769	415	2	3	14	21
147	 72	 43	 24	12129	447	31813	1989	123	16	18	29	25
455	 240	 0	 1	19025	15	389	0	18	0	0	0	0
691	 309	 114	 30	26990	1028	6797	808	80	23	11	27	15
210	 71	 49	 26	13877	337	115312	10501	5022	13	20	212	219
255	 92	 86	 35	15206	579	10804	1972	1485	23	29	333	345
453	 241	 26	 6	18961	375	32203	4577	2830	2	1	64	50
633	 341	 48	 27	26461	439	55763	4862	561	20	19	316	183
1045	 437	 37	 2	58467	422	12012	1667	5	2	1	2	1
492	 263	 33	 6	20148	475	68795	3955	2460	3	2	93	62
549	 290	 59	 17	24571	669	13540	1712	531	24	14	231	115
208	 81	 45	 30	14096	334	14355	2363	1770	19	22	326	321
532	 283	 171	 64	28068	1403	166111	69742	3894	43	31	1783	1470
549	 275	 3	 4	22549	21	155	75	8	1	3	1	3
528	 283	 69	 35	21786	872	355455	106195	93672	11	18	240	501
126	 74	 69	 41	13477	654	101978	26476	24222	17	31	3121	3227
580	 328	 108	 54	23266	1176	65137	20628	7595	16	26	108	160
439	 260	 84	 38	18263	682	57939	4036	1771	27	28	490	793
643	 318	 82	 47	23684	814	63748	15646	14693	24	34	216	254
534	 277	 50	 32	20894	406	64110	6484	3342	24	27	669	631
783	 397	 156	 58	61374	1943	178392	15812	4544	40	41	666	1174
296	 99	 42	 27	15363	261	62486	5862	3233	9	19	246	257
539	 273	 88	 46	20161	793	39183	9676	7106	19	33	339	408
196	 71	 46	 27	14066	319	187097	23117	10052	21	21	279	279
371	 218	 122	 34	16467	751	22417	8316	369	27	17	79	54
218	 78	 53	 28	14836	370	25857	2962	1728	13	21	299	360
872	 394	 37	 3	56034	520	2112	267	9	0	0	0	0
629	 319	 13	 10	26318	152	10744	1561	229	3	8	45	140
467	 276	 78	 28	22436	432	164874	77819	654	25	15	446	257
140	 70	 84	 41	13647	778	104765	28321	23360	24	26	1714	1868
985	 442	 195	 56	65968	2224	357601	133273	3753	42	21	655	309
349	 210	 2	 3	15684	31	852	61	121	0	0	0	0
108	 64	 36	 24	11423	378	33611	2198	603	15	19	109	81
237	 86	 65	 30	14755	445	138500	15798	4219	19	27	325	342
762	 356	 32	 7	49153	330	32462	2410	2084	5	2	24	8
853	 416	 86	 27	43890	1034	367548	6483	482	15	14	171	216
558	 292	 122	 36	22645	811	164275	69710	1237	29	12	1671	528
460	 248	 52	 17	20176	411	8641	1073	360	9	6	129	76
862	 447	 57	 55	43506	571	110131	19412	11121	16	41	2874	7378
196	 70	 40	 27	13904	246	36070	6774	3368	13	20	280	290
540	 282	 13	 0	22824	97	4818	248	0	0	0	0	0
234	 77	 50	 26	14546	381	33206	3272	2087	14	20	336	341
30	 19	 3	 2	10316	35	253	49	44	0	0	0	0
849	 412	 89	 21	58807	778	193522	25620	5770	29	13	448	161
11	 9	 4	 5	8821	25	1469	435	310	3	5	220	301
362	 210	 13	 12	16284	135	12131	1578	624	6	9	62	280
317	 115	 86	 40	20344	714	47483	6081	2973	19	27	330	368
889	 431	 97	 36	64210	1515	150463	14391	6930	13	16	173	838
209	 88	 53	 30	14345	445	48323	5253	711	21	24	407	399
