1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
18	1	6	12	22	35	22	22	1	1	1	18	1	1	1	1	1	1	1	1	
22	1	17	11	36	49	36	36	1	1	1	15	1	1	1	1	1	1	1	1	
1	1	1	1	1	5	1	1	1	1	1	14	1	1	1	1	1	1	1	1	
1	1	1	1	1	3	1	1	1	1	1	13	1	1	1	1	1	1	1	1	
20	1	16	16	40	53	40	40	1	1	1	12	1	1	1	1	1	1	1	1	
1	1	1	1	8	21	8	8	1	1	1	1	1	1	1	1	8	8	8	8	
1	1	1	1	11	24	11	11	1	1	1	11	1	1	1	1	1	1	1	1	
1	1	1	1	18	31	18	18	1	1	1	6	1	1	1	1	3	3	3	3	
1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	9	9	9	9	
3	1	4	1	1	9	1	1	1	1	1	10	1	1	1	1	1	1	1	1	
1	1	1	1	1	12	1	1	1	1	1	4	1	1	1	1	14	14	14	14	
1	1	1	1	30	43	30	30	1	1	1	24	1	1	1	1	13	13	13	13	
1	1	1	1	21	34	21	21	1	1	1	27	1	1	1	1	2	2	2	2	
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	10	10	10	10	
1	1	1	1	24	37	24	24	1	1	1	1	1	1	1	1	5	5	5	5	
1	1	1	1	1	4	1	1	1	1	1	34	1	1	1	1	1	1	1	1	
1	1	1	1	7	20	7	7	1	1	1	32	1	1	1	1	11	11	11	11	
1	1	1	1	25	38	25	25	1	1	1	38	1	1	1	1	4	4	4	4	
1	1	1	8	1	8	1	1	1	1	1	31	1	1	1	1	1	1	1	1	
1	1	1	1	9	22	9	9	1	1	1	33	1	1	1	1	17	17	17	17	
1	1	1	1	37	50	37	37	1	1	1	45	1	1	1	1	12	12	12	12	
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
8	1	2	6	26	39	26	26	1	1	1	44	1	1	1	1	1	1	1	1	
5	1	1	3	1	6	1	1	1	1	1	39	1	1	1	1	1	1	1	1	
1	1	1	1	3	16	3	3	1	1	4	41	2	1	2	2	15	15	15	15	
4	1	1	2	1	2	1	1	1	1	2	47	1	1	1	1	1	1	1	1	
6	1	1	1	1	10	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
1	1	1	1	4	17	4	4	1	1	8	50	1	1	1	1	1	1	1	1	
1	1	1	1	6	19	6	6	1	1	10	53	1	1	1	1	19	19	19	19	
1	1	1	1	10	23	10	10	2	4	12	55	1	1	1	1	21	21	21	21	
1	1	1	1	38	51	38	38	1	3	7	52	1	1	1	1	22	22	22	22	
1	1	1	1	13	26	13	13	1	1	1	3	1	1	1	1	20	20	20	20	
10	1	1	4	23	36	23	23	1	1	1	19	1	1	1	1	18	18	18	18	
2	1	1	1	2	15	2	2	1	1	1	17	3	2	3	3	16	16	16	16	
7	1	3	1	15	28	15	15	1	1	1	9	1	1	1	1	1	1	1	1	
1	1	1	1	1	1	1	1	1	1	1	8	1	1	1	1	1	1	1	1	
17	1	15	18	28	41	28	28	1	1	1	16	1	1	1	1	1	1	1	1	
16	1	7	10	1	11	1	1	1	1	1	22	1	1	1	1	1	1	1	1	
24	1	13	22	20	33	20	20	1	1	1	21	1	1	1	1	1	1	1	1	
26	1	18	19	27	40	27	27	1	1	1	20	1	1	1	1	1	1	1	1	
21	1	5	9	5	18	5	5	1	1	1	23	1	1	1	1	1	1	1	1	
11	1	9	14	1	14	1	1	1	1	1	28	1	1	1	1	1	1	1	1	
27	1	20	25	19	32	19	19	1	1	1	25	1	1	1	1	1	1	1	1	
30	3	22	26	32	45	32	32	1	1	1	30	1	1	1	1	1	1	1	1	
1	1	1	1	1	7	1	1	1	1	1	26	1	1	1	1	1	1	1	1	
1	1	1	1	12	25	12	12	1	1	1	1	1	1	1	1	1	1	1	1	
32	8	27	30	44	57	44	44	1	1	1	36	1	1	1	1	1	1	1	1	
33	7	25	31	43	56	43	43	1	1	1	40	1	1	1	1	1	1	1	1	
28	2	23	29	31	44	31	31	1	1	1	29	1	1	1	1	1	1	1	1	
29	6	21	24	41	54	41	41	1	1	1	35	1	1	1	1	1	1	1	1	
31	5	24	28	45	58	45	45	1	1	1	46	1	1	1	1	1	1	1	1	
34	4	26	27	42	55	42	42	1	1	3	42	1	1	1	1	1	1	1	1	
15	1	8	20	17	30	17	17	1	1	1	43	1	1	1	1	1	1	1	1	
12	1	12	13	1	13	1	1	1	1	1	37	1	1	1	1	1	1	1	1	
14	1	11	15	33	46	33	33	1	1	1	5	1	1	1	1	1	1	1	1	
25	1	19	23	39	52	39	39	1	1	1	7	1	1	1	1	1	1	1	1	
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6	6	6	6	
1	1	1	1	16	29	16	16	1	1	5	48	1	1	1	1	7	7	7	7	
23	1	10	17	34	47	34	34	1	1	6	49	1	1	1	1	1	1	1	1	
19	1	14	21	35	48	35	35	1	1	9	51	1	1	1	1	1	1	1	1	
9	1	1	5	29	42	29	29	1	2	11	54	1	1	1	1	1	1	1	1	
13	1	1	7	14	27	14	14	3	5	13	56	1	1	1	1	1	1	1	1	

30	56	37	33	19	6	19	19	61	59	51	8	61	62	61	61	42	42	42	42	
