42	 445	 11	 7	12404	165	47566	328	8417
29	 341	 0	 0	9407	0	0	0	0
71	 494	 16	 27	13930	663	198431	279	1196
71	 494	 16	 28	13930	651	229099	318	1715
71	 494	 16	 28	13930	682	234590	310	1279
71	 494	 16	 27	13930	668	180999	276	1158
71	 494	 16	 28	13930	663	203653	310	1502
71	 494	 16	 28	13930	676	210960	282	1653
71	 494	 16	 28	13930	687	215428	303	1493
71	 494	 16	 27	13930	669	203830	334	1456
71	 494	 16	 27	13930	655	242606	272	951
71	 494	 16	 28	13930	692	213810	305	1450
71	 494	 14	 28	13930	670	198622	268	1358
71	 494	 17	 28	13930	618	180963	301	1429
71	 494	 16	 28	13930	665	181063	239	1057
71	 494	 16	 27	13930	655	203833	293	1469
71	 494	 17	 28	13930	685	217729	278	1304
71	 494	 16	 28	13930	672	218023	307	1723
71	 494	 16	 28	13930	679	209776	288	1228
18	 387	 3	 1	9733	79	88566	985	492
71	 494	 16	 27	13930	674	204430	269	1252
71	 494	 16	 27	13930	682	211446	306	1505
71	 494	 16	 28	13930	651	228322	319	1646
71	 494	 16	 28	13930	695	219316	307	1606
71	 494	 16	 28	13930	681	203888	285	1445
71	 494	 16	 28	13930	677	226130	294	1552
71	 494	 16	 27	13930	685	211820	270	1560
71	 494	 16	 28	13930	651	207534	326	1459
71	 494	 16	 27	13930	669	192670	291	1283
71	 494	 16	 27	13930	666	219608	322	1627
71	 494	 15	 28	13930	718	204292	283	1423
71	 494	 16	 28	13930	673	206812	313	1524
71	 494	 16	 27	13930	658	207809	296	1285
71	 494	 16	 28	13930	655	201294	280	1227
71	 494	 16	 28	13930	663	209751	282	1201
71	 494	 16	 28	13930	667	222249	336	1484
71	 494	 14	 27	13930	646	192579	294	1312
71	 494	 16	 27	13930	695	195473	294	1465
71	 494	 16	 28	13930	667	213602	297	1139
71	 494	 16	 28	13930	675	204614	324	1491
71	 494	 16	 27	13930	687	213184	318	1354
71	 494	 16	 28	13930	703	212046	294	1348
71	 494	 16	 28	13930	666	205685	318	1410
71	 494	 17	 28	13930	693	192250	279	1397
71	 494	 16	 28	13930	683	224139	307	1351
47	 367	 3	 1	11487	83	20063	1314	1312
32	 296	 8	 4	10113	73	2928	714	710
47	 486	 8	 6	15627	92	192407	3330	3328
56	 460	 15	 13	15127	295	7595	42	42
35	 429	 8	 11	14712	211	13096	42	336
34	 428	 6	 4	14101	106	112668	1897	1895
47	 471	 8	 6	15386	85	137076	3353	3351
34	 425	 6	 9	14577	212	12528	113	166
34	 423	 6	 7	14724	140	99514	4237	4250
34	 425	 6	 9	14577	218	9690	107	156
34	 425	 6	 9	14577	228	12041	135	196
67	 481	 8	 3	15787	170	477649	2712	1781
34	 425	 6	 9	14577	227	10778	125	182
34	 425	 6	 9	14577	196	10074	121	177
50	 470	 7	 4	15042	66	88692	6282	6279
47	 456	 15	 16	14923	257	32624	562	833
35	 481	 10	 10	13813	222	112232	63	1963
30	 405	 8	 3	10941	158	74229	555	541
43	 453	 17	 13	13269	442	389423	883	5470
38	 454	 11	 17	13336	436	302547	306	2330
108	 622	 12	 7	15991	129	66729	2624	2619
38	 446	 10	 8	12929	372	289605	74	6674
40	 455	 8	 10	13581	432	6824	22	267
18	 324	 2	 1	8787	25	6113	382	381
29	 398	 0	 0	11571	0	0	0	0
54	 464	 12	 8	13126	197	179758	2603	9804
41	 414	 6	 3	10334	71	8482	259	256
60	 468	 2	 1	12537	94	46035	322	321
36	 398	 5	 9	11828	288	44522	82	391
36	 398	 7	 10	11828	300	70824	131	443
36	 398	 7	 10	11828	292	56311	108	365
36	 398	 5	 9	11828	288	45553	84	401
36	 398	 5	 9	11828	295	38298	101	260
36	 398	 7	 10	11828	292	58910	111	408
34	 344	 4	 3	11683	135	7108	6	5
36	 398	 7	 10	11828	292	44564	87	296
50	 539	 2	 4	14691	250	20336	3	109
36	 398	 7	 10	11828	300	56402	105	350
36	 398	 7	 9	11828	290	59832	115	387
36	 398	 7	 11	11828	302	62429	115	442
50	 500	 2	 3	14178	251	26251	3	4
36	 398	 7	 11	11828	302	52845	100	373
56	 526	 5	 3	14656	180	113087	1928	718
24	 373	 8	 3	10506	129	17773	413	327
22	 362	 4	 1	9190	47	6563	664	473
31	 296	 5	 2	9585	101	117342	737	734
64	 446	 24	 13	11449	264	191360	237	224
31	 335	 4	 2	9976	116	27407	147	145
31	 296	 5	 2	9585	101	113716	665	662
31	 335	 4	 2	9983	115	26352	135	133
34	 388	 5	 5	11190	190	114330	320	320
31	 343	 5	 2	9772	90	31086	99	96
33	 460	 9	 7	12747	304	145896	182	17226
45	 432	 14	 6	10574	160	236253	2394	2386
36	 442	 11	 20	11815	286	25931	231	478
61	 442	 16	 7	11382	246	48785	238	1787
55	 439	 30	 45	12075	618	581550	166	827
30	 387	 0	 0	9528	0	0	0	0
31	 406	 8	 10	9689	103	328144	34	1111
44	 380	 2	 1	10000	64	119055	365	364
29	 403	 2	 1	11101	96	379	5	4
21	 371	 5	 9	9397	67	33689	374	443
30	 339	 3	 1	9845	97	15334	65	63
32	 365	 5	 4	10449	121	2472	71	70
19	 328	 3	 1	9822	101	19782	79	77
57	 383	 4	 2	10707	93	158144	847	845
32	 375	 5	 1	10009	101	290915	83	79
26	 372	 2	 1	10111	78	219640	664	663
32	 375	 5	 1	10009	117	304671	74	70
49	 540	 3	 2	16403	369	554247	1728	1501
32	 375	 6	 1	10009	122	287935	74	69
61	 465	 2	 1	15491	40	54967	1079	1078
32	 375	 6	 1	10008	121	260983	74	69
18	 363	 2	 1	9221	12	412	27	26
19	 328	 4	 2	8995	52	56728	322	320
19	 374	 2	 1	9988	103	244919	76	75
30	 376	 6	 1	10128	113	32112	65	60
32	 405	 4	 4	10840	170	119110	133	133
22	 371	 5	 9	9430	89	36966	368	428
50	 428	 6	 1	11858	165	24934	182	177
50	 516	 21	 35	13984	317	95847	141	510
30	 376	 5	 1	10128	92	37743	78	74
29	 403	 2	 1	11101	95	374	5	4
35	 327	 10	 8	9210	38	2458	348	346
79	 474	 2	 1	14292	9	6771	968	967
35	 413	 5	 2	10588	85	2105	7	4
19	 325	 2	 1	9000	57	201859	53	52
35	 413	 7	 5	10634	112	64406	214	176
20	 313	 4	 2	9579	110	44242	78	76
19	 366	 6	 4	9477	88	150677	344	342
44	 380	 2	 1	10004	57	133738	376	375
17	 324	 2	 1	9173	98	208676	225	224
22	 367	 2	 1	9665	86	139033	1121	1120
30	 338	 3	 1	9843	100	17482	77	75
20	 352	 2	 2	9720	45	103779	1139	1139
43	 445	 6	 1	14325	547	173363	693	548
17	 367	 2	 1	9456	61	316335	146	145
44	 454	 2	 1	13041	190	274636	936	935
56	 445	 15	 8	12928	213	118175	1866	1859
31	 375	 5	 1	10125	120	247353	66	62
28	 418	 2	 1	13033	34	1513	97	96
48	 500	 2	 1	14285	66	121557	780	779
17	 367	 2	 1	9458	64	337673	152	151
45	 447	 6	 5	10961	102	4512	109	108
34	 434	 10	 4	12066	322	46990	340	256
29	 403	 2	 1	11113	96	379	5	4
19	 366	 6	 4	9475	85	144742	329	327
33	 402	 6	 3	10363	154	485577	15	1483
42	 425	 20	 32	11782	344	276414	388	25717
30	 339	 3	 1	9845	97	16258	74	72
32	 368	 18	 7	10202	184	253843	1341	932
55	 471	 3	 1	12969	164	195769	923	921
20	 395	 7	 5	10854	183	235709	405	847
18	 363	 2	 1	9221	12	396	26	25
31	 392	 9	 4	10045	103	7874	201	196
35	 413	 4	 2	10586	52	1803	7	5
41	 455	 2	 1	14429	125	537145	914	913
23	 366	 2	 1	9832	100	390200	1062	1061
21	 355	 5	 4	9685	80	50204	193	156
74	 516	 10	 5	16204	439	8454	18	59
70	 540	 6	 10	15067	557	12453	7	418
18	 285	 2	 1	8502	11	1436	77	76
48	 458	 9	 12	13878	245	34060	252	425
30	 340	 2	 1	9190	42	10900	64	63
35	 413	 8	 6	10634	109	59628	222	174
30	 338	 3	 1	9844	101	17961	76	74
21	 442	 4	 9	13483	245	27716	6	12
22	 436	 2	 3	13687	301	8395	3	9
59	 511	 10	 8	15878	387	56986	247	617
33	 402	 4	 2	10327	142	368810	7	1277
19	 313	 2	 1	9393	60	3232	78	77
99	 469	 31	 20	15445	904	483961	144	3356
26	 403	 10	 5	11382	304	169486	1874	2966
21	 307	 2	 1	10297	45	61364	946	945
