000A9A96862464F06A67834DC365A4B0E79AEDDF2AABF710855145412773C457.apk	0.0089	0	0.9911	0.0019	0	0.9981	0.2778	0.3333	0.3333	0.0556	0.0002	0.0008	0.0111	0.0048	0	0	0	0	0	0.0294	0	0	0.0098	0	0	0	0	0	0	0	0	0	0	0.9608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0341	0.8295	0	0	0	0	0	0	0	0	0	0	0.0114	0	0	0	0	0	0	0	0	0.125	0	0	0	0	0.0025	0.0232	0.0217	0.587	0.1739	0.1304	0.087	0.0258	0.0023	0.0492	0.7658	0.0023	0.0375	0	0.0258	0.0726	0.0187	0
02A858CEABC5B7B466D842D5AD1B84BE3B863A091BB8B7AFDFF2F2CA852A3651.apk	0	0.3128	0.6872	0	0.2568	0.7432	0.5143	0.1143	0.3238	0.0476	0.0012	0.0038	0.0164	0.0072	0	0	0	0	0.0011	0.0065	0	0	0	0	0	0	0	0	0	0.0011	0	0	0	0	0	0	0.0119	0.0173	0	0	0	0	0	0	0.9622	0	0	0	0	0	0	0	0	0	0.8382	0	0	0.0196	0	0.0025	0	0	0	0	0.0368	0	0	0	0	0	0.0613	0	0	0	0	0	0	0	0	0	0	0.0417	0.0035	0.0217	0.0251	0.6432	0.1106	0.1658	0.0553	0.0146	0.0008	0.087	0.4756	0.0146	0.1423	0.0114	0.1236	0.0122	0.1179	0
038397DDFC76471127BBEBDEDB9685A9497D47B7FFA360FE03A11635B4B63008.apk	0	0.312	0.688	0	0.255	0.745	0.5192	0.1154	0.3173	0.0481	0.0012	0.0039	0.0166	0.0072	0	0.0118	0	0	0	0	0	0	0	0	0.0011	0.0075	0	0	0.9613	0	0.0172	0.0011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0371	0.0619	0	0	0	0	0.8366	0.0421	0	0.0198	0	0	0	0	0	0	0	0	0	0	0	0	0.0025	0	0	0	0	0	0	0	0	0	0	0	0.0036	0.0217	0.025	0.65	0.11	0.16	0.055	0.0148	0.0008	0.0913	0.4622	0.0255	0.1423	0.0115	0.0148	0.1217	0.1151	0
04E54F640016D61E62D3F6BE16AC2CC3E300907CA53D9A1B888C5EA631B3CF2F.apk	0.0054	0	0.9946	0.0013	0	0.9987	0.25	0.3333	0.375	0.0417	0.0003	0.0007	0.0107	0.0039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0105	0	0.9685	0	0.021	0	0	0	0.8113	0	0	0	0	0	0	0	0	0	0.0094	0	0.0094	0	0	0	0	0	0	0	0	0.1132	0	0	0	0	0.0566	0	0	0	0	0.0019	0.017	0.0196	0.5686	0.1569	0.1765	0.0784	0.0547	0.0022	0.046	0.4267	0.0022	0.0438	0	0.0197	0.3129	0.0919	0
04F7CC6FB91B34D14E1338A3EF9819D8FA7991676AD31B6D2FA0C627A4D4E013.apk	0.0089	0	0.9911	0.0019	0	0.9981	0.2778	0.3333	0.3333	0.0556	0.0002	0.0008	0.0111	0.0048	0	0	0	0	0	0.0294	0	0	0.0098	0	0	0	0	0	0	0	0	0	0	0.9608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0341	0.8295	0	0	0	0	0	0	0	0	0	0	0.0114	0	0	0	0	0	0	0	0	0.125	0	0	0	0	0.0025	0.0232	0.0217	0.587	0.1739	0.1304	0.087	0.0258	0.0023	0.0492	0.7658	0.0023	0.0375	0	0.0258	0.0726	0.0187	0
0873BE954A0ABB36C309589D70E111E0B99B2D573E94C3505C219DC364A8B1A1.apk	0	0.0107	0.9893	0	0.0053	0.9947	0.1667	0.5	0.1667	0.1667	0	0	0.0022	0.0006	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1667	0	0	0	0	0	0	0	0.1667	0	0	0	0	0.6667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0027	0.0394	0.04	0.52	0.24	0.04	0.16	0.0296	0.0027	0.0242	0.7016	0	0.0188	0.0161	0.0806	0.0161	0.1102	0
08901BAAC53D45334704013F7AF2C42A0D587D80C9E311BE0D9EDF8549B0E77D.apk	0.0089	0	0.9911	0.0019	0	0.9981	0.2778	0.3333	0.3333	0.0556	0.0002	0.0008	0.0111	0.0048	0	0	0	0	0	0.0294	0	0	0.0098	0	0	0	0	0	0	0	0	0	0	0.9608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0341	0.8295	0	0	0	0	0	0	0	0	0	0	0.0114	0	0	0	0	0	0	0	0	0.125	0	0	0	0	0.0025	0.0232	0.0217	0.587	0.1739	0.1304	0.087	0.0258	0.0023	0.0492	0.7658	0.0023	0.0375	0	0.0258	0.0726	0.0187	0
0C625C2D972222144358640207A08FCDD4A48042AB2755A17EDB958DA6F396E2.apk	0.0054	0	0.9946	0.0013	0	0.9987	0.25	0.3333	0.375	0.0417	0.0003	0.0007	0.0107	0.0039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0105	0	0.9685	0	0.021	0	0	0	0.8113	0	0	0	0	0	0	0	0	0	0.0094	0	0.0094	0	0	0	0	0	0	0	0	0.1132	0	0	0	0	0.0566	0	0	0	0	0.0019	0.017	0.0196	0.5686	0.1569	0.1765	0.0784	0.0547	0.0022	0.046	0.4267	0.0022	0.0438	0	0.0197	0.3129	0.0919	0
0D9572A37EA0DF7B550CD5C9017D86A79244454D36130F91CC5C13B92AFEEC8F.apk	0.0021	0.3626	0.6353	0.0386	0.3507	0.6107	0.6429	0	0.2857	0.0714	0.0002	0.0005	0.0134	0.0044	0	0	0	0	0.0158	0	0.0248	0	0	0	0	0	0.9007	0.0113	0	0	0	0	0	0	0	0	0	0	0	0	0.0361	0	0	0	0	0.0113	0	0	0.863	0	0	0	0	0	0.0411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0822	0.0068	0.0068	0	0	0	0	0	0	0	0	0.001	0.0174	0.0303	0.7576	0	0.1212	0.0909	0.0191	0.0017	0.066	0.4618	0.059	0.0642	0.0174	0.0243	0.2118	0.0747	0
11A87F5CA49E9311309B6F273DD40609EAAAE3A960AF4FABE0C853A40C155A2E.apk	0.0054	0	0.9946	0.0013	0	0.9987	0.25	0.3333	0.375	0.0417	0.0003	0.0007	0.0107	0.0039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0105	0	0.9685	0	0.021	0	0	0	0.8113	0	0	0	0	0	0	0	0	0	0.0094	0	0.0094	0	0	0	0	0	0	0	0	0.1132	0	0	0	0	0.0566	0	0	0	0	0.0019	0.017	0.0196	0.5686	0.1569	0.1765	0.0784	0.0547	0.0022	0.046	0.4267	0.0022	0.0438	0	0.0197	0.3129	0.0919	0
1317B395DBB84564EA43A5706FD87F5E24E97FA581D87258DF0082DBE41512FE.apk	0.0054	0	0.9946	0.0013	0	0.9987	0.25	0.3333	0.375	0.0417	0.0003	0.0007	0.0107	0.0039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0105	0	0.9685	0	0.021	0	0	0	0.8113	0	0	0	0	0	0	0	0	0	0.0094	0	0.0094	0	0	0	0	0	0	0	0	0.1132	0	0	0	0	0.0566	0	0	0	0	0.0019	0.017	0.0196	0.5686	0.1569	0.1765	0.0784	0.0547	0.0022	0.046	0.4267	0.0022	0.0438	0	0.0197	0.3129	0.0919	0
14509EBD816DA763E2A6E85D7A4FC084E19A0D3A24ACBFC39185D165584ED6C8.apk	0	0.3153	0.6847	0	0.2583	0.7417	0.5238	0.1143	0.3143	0.0476	0.0012	0.0039	0.0165	0.0072	0	0	0	0	0.9614	0.0011	0	0	0	0.0011	0	0	0	0	0	0	0	0	0	0	0	0.0075	0	0	0.0172	0	0	0	0	0.0118	0	0	0	0	0	0	0	0.037	0	0	0	0	0.0025	0	0.837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0198	0.042	0	0.0617	0	0	0	0	0.0036	0.0217	0.0245	0.6569	0.1078	0.1569	0.0539	0.0147	0.0008	0.0906	0.4637	0.0253	0.1412	0.0114	0.0147	0.1216	0.1159	0
176AC550C4D4EBBF2A89FF44E9B1B2149896891669372A1386DC2B5F6551526B.apk	0	0.315	0.685	0	0.258	0.742	0.5189	0.1132	0.3208	0.0472	0.0012	0.0039	0.0165	0.0072	0.0171	0	0	0	0	0	0	0	0	0.9615	0	0	0	0	0	0	0	0.0118	0	0	0.0011	0	0	0	0	0	0	0	0	0	0	0	0.0075	0.0011	0	0	0	0.0197	0	0.8374	0	0	0	0	0	0	0	0	0	0	0	0.0616	0	0.0419	0	0	0	0	0.0025	0	0	0	0.0369	0	0	0	0	0	0.0036	0.0217	0.0244	0.6537	0.1073	0.161	0.0537	0.0147	0.0008	0.0906	0.4604	0.0253	0.1412	0.0114	0.0147	0.1216	0.1192	0
1C1CFB14FCA6E3916C3C02D3152563081AC22629CEA56F1634114EEDF576A152.apk	0.0089	0	0.9911	0.0019	0	0.9981	0.2778	0.3333	0.3333	0.0556	0.0002	0.0008	0.0111	0.0048	0	0	0	0	0	0.0294	0	0	0.0098	0	0	0	0	0	0	0	0	0	0	0.9608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0341	0.8295	0	0	0	0	0	0	0	0	0	0	0.0114	0	0	0	0	0	0	0	0	0.125	0	0	0	0	0.0025	0.0232	0.0217	0.587	0.1739	0.1304	0.087	0.0258	0.0023	0.0492	0.7658	0.0023	0.0375	0	0.0258	0.0726	0.0187	0
1CD49FCF74FA22C42B30D524F400E55D7E72280E3286E4155B7D30ACDAD4C4B8.apk	0.0011	0.1198	0.8791	0.0002	0.1031	0.8967	0.3214	0.2321	0.4107	0.0357	0.0006	0.0016	0.0138	0.0066	0	0	0	0	0	0.9696	0	0	0	0.0047	0	0	0	0	0	0	0	0	0	0	0	0.0152	0	0.0094	0	0	0	0	0	0.0012	0	0	0	0	0.0171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0171	0	0	0.8732	0	0	0	0.0415	0.0488	0	0	0	0	0.0024	0	0	0	0	0	0.0022	0.0125	0.0147	0.5735	0.1912	0.1544	0.0662	0.0503	0.0129	0.1058	0.5252	0.0232	0.0813	0.0129	0.0555	0.0955	0.0374	0
1D56A8E4CA1C1B13165EAB77335A34862080150BF7EC5EE1F921F760A72B7A1A.apk	0.007	0.0375	0.9555	0.0014	0.0234	0.9752	0.2778	0.3333	0.3333	0.0556	0.0002	0.0008	0.0115	0.0051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0261	0.9609	0	0	0	0	0.013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0294	0	0	0.0098	0	0	0	0	0	0	0.8431	0	0.0098	0.0024	0.023	0.0204	0.6122	0.1633	0.1224	0.0816	0.0239	0.0022	0.0607	0.7202	0.026	0.0564	0	0.0694	0.026	0.0152	0
1D72F82226C524DE0482443A41699EE802429A4B2A066503C39CAAFFA95923F5.apk	0	0.315	0.685	0	0.2581	0.7419	0.5189	0.1132	0.3208	0.0472	0.0012	0.0039	0.0165	0.0072	0	0	0	0	0	0	0	0	0	0.0171	0	0	0	0	0	0	0	0.0075	0	0	0.9615	0	0	0.0011	0	0	0	0.0011	0.0118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0025	0	0	0.0369	0	0	0	0.8374	0.0197	0	0.0419	0	0	0	0	0	0	0.0616	0	0	0	0	0	0.0036	0.0217	0.0244	0.6537	0.1073	0.161	0.0537	0.0147	0.0008	0.0906	0.4604	0.0253	0.1412	0.0114	0.0147	0.1216	0.1192	0
1E2C8D3FDED5DE45906E9CF72A06C86D2D6E74936FFE507EB5D8AF2C2636D8EC.apk	0.0091	0.0918	0.8991	0.0092	0.082	0.9088	0.3068	0.2386	0.4205	0.0341	0.0006	0.002	0.0129	0.0049	0	0	0	0	0	0	0	0	0.953	0	0	0.0203	0.0013	0	0.0152	0	0	0	0	0	0.0051	0	0	0	0	0	0.0025	0	0	0	0	0	0	0.0025	0	0	0	0	0	0	0	0	0	0.0561	0	0	0	0	0.0726	0	0	0	0	0.0033	0	0.0132	0	0	0	0.0099	0	0.8449	0	0	0	0	0	0	0.003	0.0125	0.0166	0.5138	0.2155	0.1823	0.0718	0.0599	0.0013	0.0703	0.6159	0.0221	0.0924	0.0078	0.0482	0.0234	0.0586	0
230524F4A1C8CB22444910AE29EE1F4628A6995E34BD4474B30BC288DE86A0CD.apk	0.0054	0	0.9946	0.0013	0	0.9987	0.25	0.3333	0.375	0.0417	0.0003	0.0007	0.0107	0.0039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0105	0	0.9685	0	0.021	0	0	0	0.8113	0	0	0	0	0	0	0	0	0	0.0094	0	0.0094	0	0	0	0	0	0	0	0	0.1132	0	0	0	0	0.0566	0	0	0	0	0.0019	0.017	0.0196	0.5686	0.1569	0.1765	0.0784	0.0547	0.0022	0.046	0.4267	0.0022	0.0438	0	0.0197	0.3129	0.0919	0
24A0C99A918E242BA311DF3A88C64DA51555F73CD35CBB7A1599350C3F4A135A.apk	0.0089	0	0.9911	0.0019	0	0.9981	0.2778	0.3333	0.3333	0.0556	0.0002	0.0008	0.0111	0.0048	0	0	0	0	0	0.0294	0	0	0.0098	0	0	0	0	0	0	0	0	0	0	0.9608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0341	0.8295	0	0	0	0	0	0	0	0	0	0	0.0114	0	0	0	0	0	0	0	0	0.125	0	0	0	0	0.0025	0.0232	0.0217	0.587	0.1739	0.1304	0.087	0.0258	0.0023	0.0492	0.7658	0.0023	0.0375	0	0.0258	0.0726	0.0187	0
291D2FD133EC093608AA20B7BC923DA06F9FE6EDC768F667ABAF1BE9604F32B8.apk	0.0036	0.3694	0.627	0.0005	0.2815	0.718	0.125	0.4583	0.3889	0.0278	0.0006	0.0021	0.0228	0.011	0	0	0	0	0.9554	0	0	0	0.0057	0	0	0	0.0114	0	0	0	0.0046	0	0	0.0114	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0114	0.0024	0	0	0	0	0	0	0	0	0	0	0.019	0	0	0.8599	0	0	0	0	0	0	0	0	0	0	0.0166	0	0.0404	0	0	0	0	0	0.0618	0.0021	0.0221	0.025	0.4125	0.1125	0.325	0.125	0.0295	0.0295	0.072	0.4545	0.0342	0.0933	0.0118	0.1488	0.013	0.1133	0
2985AC057A6718AB10379FB1057FB1C3B848B9799E992D718F0F18114A596E28.apk	0.0038	0.0043	0.9919	0.0018	0.0061	0.992	0.2667	0.2	0.4667	0.0667	0.0003	0.0012	0.0134	0.0057	0.0222	0	0	0	0	0	0	0.0111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9667	0	0	0	0	0	0	0	0	0	0	0.113	0.0435	0	0	0	0	0	0	0	0	0.8348	0	0	0	0	0	0	0	0	0	0	0.0087	0	0	0	0	0	0	0.0025	0.023	0.02	0.56	0.18	0.14	0.1	0.0539	0.0022	0.0496	0.5237	0.0022	0.0388	0	0.2931	0.0172	0.0194	0
2AEC48F46B9D9850CE090F5C29A0148B9BC2F17FC2C8BC63A4B0F3A3D78754B4.apk	0.0041	0	0.9959	0.0011	0	0.9989	0.1714	0.3714	0.4	0.0571	0.0002	0.0009	0.0107	0.0041	0.0057	0	0	0	0	0	0	0	0	0.0086	0	0	0	0	0	0	0	0	0	0	0	0	0.9686	0	0	0	0	0	0	0	0.0171	0	0	0	0	0	0.0075	0	0	0	0	0	0	0.0602	0.0075	0	0	0.1053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8195	0.002	0.0149	0.0299	0.4776	0.2239	0.1642	0.1045	0.051	0.002	0.0612	0.4388	0.002	0.0673	0	0.0184	0.2735	0.0857	0
2E0525E653D10261343B0CCC079D66E8ED30A7AEB99D1ED8BDFB3F28388C6EF1.apk	0	0.3057	0.6943	0	0.2506	0.7494	0.5192	0.1154	0.3173	0.0481	0.0012	0.0038	0.0165	0.0072	0	0	0	0	0	0	0	0	0	0.0065	0.0174	0	0	0.012	0	0	0	0.0011	0	0	0	0	0	0	0.962	0	0	0	0	0	0	0.0011	0	0	0	0	0	0	0.0025	0	0.8354	0	0.02	0	0	0	0	0.0623	0.0424	0	0	0	0	0	0	0	0	0	0	0	0	0.0374	0	0	0	0	0	0	0.0035	0.0212	0.0253	0.6465	0.1111	0.1616	0.0556	0.0152	0.0008	0.0804	0.4594	0.0152	0.1447	0.0118	0.0152	0.1337	0.1235	0
319064EDE2495CE929D91AEE053D2507CE33F806B1681196F16D11FAA070F369.apk	0	0.3027	0.6973	0	0.2476	0.7524	0.5146	0.1165	0.3204	0.0485	0.0012	0.0038	0.0165	0.0072	0	0.9617	0	0	0	0	0	0	0	0	0	0.0066	0	0	0	0	0	0	0.0011	0	0	0	0.012	0.0175	0	0	0	0	0.0011	0	0	0	0	0	0	0	0.0201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0426	0.0627	0	0	0.0376	0	0	0	0	0	0.0025	0.8346	0	0.0035	0.0212	0.0258	0.6392	0.1134	0.1649	0.0567	0.0153	0.0009	0.081	0.4612	0.0153	0.1458	0.0119	0.0153	0.1338	0.1194	0
32D75429A918C546EBD48AD349E0EDBB780F56D70002698C32282D6261B5EC4E.apk	0.0031	0.0071	0.9899	0.001	0.006	0.993	0.1707	0.3415	0.439	0.0488	0.0004	0.0011	0.0093	0.0036	0	0	0.0109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0131	0.0065	0	0	0	0	0	0	0	0	0	0.9673	0	0	0	0.0022	0	0	0.0056	0	0	0	0.0112	0	0	0.7978	0	0	0	0	0	0	0	0	0	0.0955	0.0843	0	0	0	0	0	0	0.0056	0	0	0	0	0	0	0	0.0019	0.0115	0.0217	0.3804	0.3261	0.163	0.1087	0.0688	0.0018	0.0564	0.5556	0.0353	0.0705	0	0.0176	0.1111	0.0829	0
3768AA0D59FBD5E1692B32E9E9C82C7D5910AF3B73C80C4B6961D0570EFE9BB8.apk	0	0.312	0.688	0	0.255	0.745	0.5192	0.1154	0.3173	0.0481	0.0012	0.0039	0.0166	0.0072	0	0	0	0	0	0	0	0	0	0	0.0172	0	0	0	0	0.0011	0	0	0.0075	0	0	0	0	0	0	0	0	0	0.0118	0.9613	0	0.0011	0	0	0.0421	0	0	0	0	0	0	0	0	0.0025	0	0.0371	0	0.8366	0	0	0	0	0	0	0	0	0	0	0.0198	0	0	0	0.0619	0	0	0	0	0	0.0036	0.0217	0.025	0.65	0.11	0.16	0.055	0.0148	0.0008	0.0913	0.4622	0.0255	0.1423	0.0115	0.0148	0.1217	0.1151	0
