com.google.android.apps.translate.apk	2015-10-14	0	0	0	0	0	0	1	0	0	0.3333	0	0.6667	0.5	0	0.5	0.0063	0	0.9937	0.0063	0	0.9937	0	0	0	0	0	0	0	0
com.hoteltonight.android.prod.apk	2015-10-29	0.1181	0.0014	0	0.6953	0.1764	0	0.0041	0.0027	0.002	0.0323	0.3118	0.6559	0.0248	0.305	0.6702	0.0021	0.1806	0.8174	0.0021	0.1806	0.8174	0	0	0	0	0	0	0	0
com.google.android.apps.translate.apk	2015-10-14	0	0	0	0	0	0	1	0	0	0.3333	0	0.6667	0.5	0	0.5	0.0059	0	0.9941	0.0059	0	0.9941	0	0	0	0	0	0	0	0
com.hoteltonight.android.prod.apk	2015-10-29	0.1183	0.0014	0	0.6947	0.1769	0	0.0041	0.0027	0.002	0.0323	0.3118	0.6559	0.0248	0.305	0.6702	0.0021	0.1811	0.8168	0.0021	0.1811	0.8168	0	0	0	0	0	0	0	0
com.google.android.apps.translate.apk	2015-10-14	0	0	0	0	0	0	1	0	0	0.3333	0	0.6667	0.5	0	0.5	0.0051	0	0.9949	0.0051	0	0.9949	0	0	0	0	0	0	0	0
com.hoteltonight.android.prod.apk	2015-10-29	0.118	0.0014	0	0.6949	0.177	0	0.0041	0.0027	0.002	0.0323	0.3118	0.6559	0.0248	0.305	0.6702	0.0021	0.1812	0.8167	0.0021	0.1812	0.8167	0	0	0	0	0	0	0	0
com.jdpapps.textt1.apk	2015-10-21	0.8016	0	0	0.0634	0.0167	0	0.085	0.0083	0.025	0.1818	0.1023	0.7159	0.1118	0.0706	0.8176	0.0251	0.0251	0.9498	0.0251	0.0251	0.9498	0.5	0	0.5	0	0.7784	0	0.2216	0
com.zubieta.craze.apk	2015-05-20	0	0	0	0	0	0	0.8459	0	0.1541	0.2979	0	0.7021	0.3562	0	0.6438	0.1543	0	0.8457	0.1543	0	0.8457	1	0	0	0	1	0	0	0
com.jdpapps.textt1.apk	2015-10-21	0.8023	0	0	0.0631	0.0166	0	0.0847	0.0083	0.0249	0.1818	0.1023	0.7159	0.1118	0.0706	0.8176	0.025	0.025	0.95	0.025	0.025	0.95	0.5	0	0.5	0	0.7776	0	0.2224	0
com.zubieta.craze.apk	2015-05-20	0	0	0	0	0	0	0.8411	0	0.1589	0.2955	0	0.7045	0.3684	0	0.6316	0.1591	0	0.8409	0.1591	0	0.8409	1	0	0	0	1	0	0	0
com.jdpapps.textt1.apk	2015-10-21	0.8023	0	0	0.0631	0.0166	0	0.0847	0.0083	0.0249	0.1818	0.1023	0.7159	0.1118	0.0706	0.8176	0.0251	0.025	0.9499	0.0251	0.025	0.9499	0.5	0	0.5	0	0.7775	0	0.2225	0
com.zubieta.craze.apk	2015-05-20	0	0	0	0	0	0	0.8771	0	0.1229	0.32	0	0.68	0.3806	0	0.6194	0.1232	0	0.8768	0.1238	0	0.8762	1	0	0	0	1	0	0	0
com.camerasideas.instagramfit.apk	2015-10-22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vk.com.eyemakeupapp.apk	2015-01-30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
com.camerasideas.instagramfit.apk	2015-10-22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vk.com.eyemakeupapp.apk	2015-01-30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
com.camerasideas.instagramfit.apk	2015-10-22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vk.com.eyemakeupapp.apk	2015-01-30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
com.yahoo.mobile.client.android.search.apk	2015-11-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
com.yahoo.mobile.client.android.search.apk	2015-11-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
com.yahoo.mobile.client.android.search.apk	2015-11-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
com.crazyapps.phonenumberlocator.apk	2015-04-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
com.lmi.samsung.rescuesecurity.signed.apk	2015-01-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
com.voltage.mobile.securemail.ui.apk	2015-07-07	0.7878	0	0	0.0312	0.0305	0.0004	0.0997	0.006	0.0442	0.1394	0.1273	0.7333	0.1613	0.1416	0.6971	0.0449	0.0368	0.9183	0.0449	0.0368	0.9183	0.5333	0	0.3333	0.1333	0.9685	0	0.0293	0.0022
com.crazyapps.phonenumberlocator.apk	2015-04-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
com.lmi.samsung.rescuesecurity.signed.apk	2015-01-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
com.voltage.mobile.securemail.ui.apk	2015-07-07	0.8278	0	0	0.0311	0.0308	0.0003	0.0729	0.0045	0.0326	0.1394	0.1273	0.7333	0.1565	0.1421	0.7014	0.0332	0.0355	0.9313	0.0332	0.0355	0.9313	0.5333	0	0.3333	0.1333	0.9625	0	0.0347	0.0029
com.crazyapps.phonenumberlocator.apk	2015-04-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
com.lmi.samsung.rescuesecurity.signed.apk	2015-01-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
