1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
1	1	1	1	20	20	20	11	1	22	22	1	1	1	1	1	1	1	1	1	
1	1	2	1	48	48	48	39	1	20	21	1	1	1	1	1	1	1	1	1	
1	1	1	1	7	7	7	1	1	18	15	1	5	5	5	5	17	17	17	17	
1	1	1	1	19	19	19	10	1	1	2	1	12	12	12	12	16	16	16	16	
1	1	1	1	36	36	36	27	1	17	19	1	1	1	1	1	15	15	15	15	
1	1	1	1	30	30	30	21	1	16	18	1	1	1	1	1	14	14	14	14	
1	1	1	1	1	1	1	1	1	13	17	1	6	6	6	6	29	29	29	29	
1	1	1	1	14	14	14	5	1	5	4	1	11	11	11	11	37	37	37	37	
1	1	1	1	1	1	1	1	1	1	1	1	17	17	17	17	24	24	24	24	
1	1	1	1	1	1	1	1	1	24	14	1	1	1	1	1	1	1	1	1	
6	1	10	6	6	6	6	1	1	28	24	1	1	1	1	1	1	1	1	1	
1	1	1	1	28	28	28	19	1	32	26	1	30	30	30	30	35	35	35	35	
1	1	1	1	9	9	9	1	1	30	27	1	31	31	31	31	28	28	28	28	
1	1	3	4	18	18	18	9	1	37	38	1	28	28	28	28	22	22	22	22	
2	1	9	1	39	39	39	30	1	40	40	1	29	29	29	29	21	21	21	21	
1	1	1	1	1	1	1	1	1	39	42	1	1	1	1	1	1	1	1	1	
11	1	14	8	32	32	32	23	1	35	51	1	1	1	1	1	1	1	1	1	
1	1	1	1	1	1	1	1	1	10	10	1	1	1	1	1	10	10	10	10	
1	1	1	1	4	4	4	1	1	47	44	1	1	1	1	1	9	9	9	9	
1	1	1	1	3	3	3	1	1	43	45	1	1	1	1	1	3	3	3	3	
1	1	1	1	44	44	44	35	1	49	47	1	1	1	1	1	4	4	4	4	
1	1	1	1	37	37	37	28	1	9	9	1	1	1	1	1	2	2	2	2	
1	1	1	1	13	13	13	4	1	52	52	1	1	1	1	1	1	1	1	1	
3	1	6	2	2	2	2	1	1	44	54	1	1	1	1	1	1	1	1	1	
4	1	5	3	5	5	5	1	1	51	55	1	1	1	1	1	1	1	1	1	
1	1	1	1	1	1	1	1	2	25	57	2	1	1	1	1	1	1	1	1	
9	1	8	5	1	1	1	1	3	54	59	1	1	1	1	1	1	1	1	1	
1	1	1	1	46	46	46	37	1	53	33	1	26	26	26	26	38	38	38	38	
1	1	1	1	1	1	1	1	1	1	1	1	27	27	27	27	36	36	36	36	
1	1	1	1	1	1	1	1	1	15	28	1	1	1	1	1	1	1	1	1	
1	1	1	1	1	1	1	1	1	55	30	1	1	1	1	1	1	1	1	1	
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
1	1	1	1	15	15	15	6	1	58	60	1	1	1	1	1	1	1	1	1	
1	1	1	1	1	1	1	1	1	6	6	1	22	22	22	22	20	20	20	20	
1	1	1	1	25	25	25	16	1	50	53	1	21	21	21	21	19	19	19	19	
1	1	1	1	8	8	8	1	1	48	50	1	10	10	10	10	12	12	12	12	
1	1	1	1	31	31	31	22	1	46	43	1	13	13	13	13	13	13	13	13	
1	1	1	1	22	22	22	13	1	42	41	1	24	24	24	24	30	30	30	30	
1	1	1	1	21	21	21	12	1	38	39	1	4	4	4	4	7	7	7	7	
1	1	1	1	12	12	12	3	1	34	37	1	14	14	14	14	1	1	1	1	
1	1	1	1	24	24	24	15	1	1	1	1	9	9	9	9	1	1	1	1	
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	31	31	31	31	
1	1	1	1	42	42	42	33	1	1	1	1	1	1	1	1	32	32	32	32	
1	1	1	1	1	1	1	1	1	11	35	1	7	7	7	7	23	23	23	23	
1	1	1	1	17	17	17	8	1	29	25	1	16	16	16	16	25	25	25	25	
1	1	1	1	23	23	23	14	1	31	11	1	1	1	1	1	1	1	1	1	
8	1	4	11	10	10	10	1	1	45	46	1	1	1	1	1	1	1	1	1	
1	1	1	1	11	11	11	2	1	27	36	1	1	1	1	1	1	1	1	1	
13	1	15	10	38	38	38	29	1	36	12	1	1	1	1	1	1	1	1	1	
1	1	1	1	40	40	40	31	1	4	3	1	25	25	25	25	27	27	27	27	
