1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
1	10	1	1	18	18	18	18	1	1	34	2	1	1	1	1	1	1	1	1	
1	19	1	1	22	22	22	22	1	1	30	6	1	1	1	1	1	1	1	1	
1	1	1	1	1	1	1	1	1	1	5	1	1	1	1	1	17	15	17	17	
1	1	1	1	1	1	1	1	1	1	20	1	1	1	1	1	16	14	16	16	
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	15	13	15	15	
1	1	1	1	1	1	1	1	1	1	10	1	1	1	1	1	14	12	14	14	
1	1	1	1	1	1	1	1	1	1	22	1	1	1	1	1	36	34	36	36	
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	35	33	35	35	
1	1	1	1	1	1	1	1	1	1	14	1	1	1	1	1	23	21	23	23	
1	1	1	1	8	8	8	8	1	1	6	1	1	1	1	1	1	1	1	1	
1	13	1	1	4	4	4	4	9	1	39	1	1	1	1	1	1	1	1	1	
1	1	1	1	1	1	1	1	1	1	40	1	3	3	3	3	34	32	34	34	
1	6	1	1	1	1	1	1	1	1	11	16	4	4	4	4	33	31	33	33	
1	12	1	1	1	1	1	1	16	7	46	10	1	1	1	1	20	18	20	20	
1	15	1	1	1	1	1	1	1	1	18	11	2	2	2	2	19	17	19	19	
1	1	1	1	12	12	12	12	8	1	45	23	1	1	1	1	1	1	1	1	
2	24	1	1	19	19	19	19	6	4	54	13	1	1	1	1	1	1	1	1	
1	1	1	1	1	1	1	1	1	1	23	31	1	1	1	1	13	11	13	13	
1	1	1	1	1	1	1	1	1	1	17	1	1	1	1	1	12	10	12	12	
1	3	1	1	1	1	1	1	1	1	16	20	1	1	1	1	8	6	8	8	
1	1	1	1	1	1	1	1	1	1	49	21	1	1	1	1	9	7	9	9	
1	1	1	1	15	15	15	15	1	1	12	1	1	1	1	1	1	1	1	1	
1	1	1	1	1	1	1	1	1	8	21	7	1	1	1	1	1	1	1	1	
1	14	1	1	6	6	6	6	2	1	7	15	1	1	1	1	1	1	1	1	
1	18	1	1	5	5	5	5	1	1	53	22	1	1	1	1	1	1	1	1	
1	11	1	1	1	1	1	1	1	1	31	25	1	1	1	1	1	1	1	1	
1	16	1	1	1	1	1	1	1	1	50	24	1	1	1	1	1	1	1	1	
1	1	1	1	1	1	1	1	1	1	33	26	1	1	1	1	28	26	28	28	
1	1	1	1	1	1	1	1	12	1	1	1	1	1	1	1	27	25	27	27	
1	1	1	1	1	1	1	1	5	1	28	27	1	1	1	1	1	1	1	1	
1	1	1	1	1	1	1	1	1	1	42	32	1	1	1	1	1	1	1	1	
1	1	1	1	1	1	1	1	13	1	38	29	1	1	1	1	1	1	1	1	
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	26	24	26	26	
1	1	1	1	1	1	1	1	1	5	48	30	1	1	1	1	25	23	25	25	
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	2	4	4	
1	1	1	1	1	1	1	1	1	1	32	17	1	1	1	1	5	3	5	5	
1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	29	27	29	29	
1	4	1	1	1	1	1	1	14	1	9	5	1	1	1	1	7	5	7	7	
1	1	1	1	1	1	1	1	1	1	19	14	1	1	1	1	1	1	1	1	
1	5	1	1	1	1	1	1	1	1	8	1	1	1	1	1	1	1	1	1	
1	1	1	1	9	9	9	9	1	1	1	1	1	1	1	1	31	29	31	31	
1	1	1	1	2	2	2	2	1	1	1	1	1	1	1	1	32	30	32	32	
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	22	20	22	22	
1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	21	19	21	21	
1	8	1	1	13	13	13	13	18	1	51	9	1	1	1	1	1	1	1	1	
1	17	1	1	7	7	7	7	1	1	1	1	1	1	1	1	1	1	1	1	
1	9	1	1	17	17	17	17	15	1	52	8	1	1	1	1	1	1	1	1	
1	25	1	1	20	20	20	20	11	1	37	1	1	1	1	1	1	1	1	1	
1	1	1	1	1	1	1	1	10	1	29	1	1	1	1	1	30	28	30	30	
1	1	1	1	1	1	1	1	1	1	4	1	1	1	1	1	18	16	18	18	
1	1	1	1	1	1	1	1	1	1	24	1	1	1	1	1	11	9	11	11	
1	7	1	1	1	1	1	1	1	6	27	1	1	1	1	1	3	1	3	3	
1	23	1	1	11	11	11	11	17	1	26	18	1	1	1	1	1	1	1	1	
1	22	1	1	14	14	14	14	1	1	25	19	1	1	1	1	1	1	1	1	
1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	
1	1	1	1	1	1	1	1	1	1	36	1	1	1	1	1	1	1	1	1	
3	27	1	3	1	1	1	1	4	1	47	28	1	1	1	1	1	1	1	1	
4	26	1	2	21	21	21	21	3	2	35	1	1	1	1	1	1	1	1	1	
1	20	1	1	10	10	10	10	1	1	43	1	1	1	1	1	1	1	1	1	
1	21	1	1	16	16	16	16	7	1	41	4	1	1	1	1	1	1	1	1	
1	1	1	1	1	1	1	1	1	1	13	1	1	1	1	1	37	35	37	37	
1	1	1	1	1	1	1	1	1	1	1	12	1	1	1	1	38	36	38	38	
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	
1	2	1	1	3	3	3	3	1	1	1	1	1	1	1	1	6	4	6	6	
1	1	1	1	1	1	1	1	1	1	15	1	1	1	1	1	10	8	10	10	
1	1	1	1	1	1	1	1	19	1	55	3	1	1	1	1	1	1	1	1	
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
1	1	1	1	1	1	1	1	1	1	44	33	1	1	1	1	24	22	24	24	

67	44	70	68	49	49	49	49	52	63	16	38	67	67	67	67	33	35	33	33	

