811	 367	 38	 11	53511	281	25685	4301	2824	0	0	0	0
325	 136	 117	 56	18676	1083	1081020	70897	21546	0	0	0	0
1083	 405	 47	 9	69409	506	705702	121918	10894	0	0	0	0
668	 344	 55	 17	29424	518	87788	1420	712	0	0	0	0
752	 272	 149	 25	45486	1307	32781	5143	93	0	0	0	0
742	 375	 101	 51	32906	1033	508428	76960	3597	0	0	0	0
554	 320	 54	 31	22857	535	473502	101871	1274	0	0	0	0
998	 431	 28	 3	55770	310	291200	14870	5144	0	0	0	0
811	 367	 36	 8	53511	264	10009	1272	1119	0	0	0	0
320	 116	 77	 53	17188	680	113487	18281	14269	0	0	0	0
595	 317	 3	 9	24775	31	2305	84	138	0	0	0	0
1026	 436	 60	 6	53055	768	7193	871	42	0	0	0	0
674	 270	 21	 8	30494	154	45868	4008	550	0	0	0	0
1026	 436	 49	 6	53055	676	35104	4974	14	0	0	0	0
