38	 10	 14	 2	 2	 
5	 0	 0	 0	 2	 
16	 0	 0	 0	 36	 
14	 17	 21	 2	 1	 
3	 0	 2	 0	 0	 
3826	 0	 84	 0	 0	 
11	 2	 6	 2	 2	 
4	 0	 0	 2	 2	 
29	 0	 0	 4	 47	 
38	 10	 14	 2	 2	 
5	 0	 0	 0	 2	 
31	 0	 0	 0	 68	 
5	 2	 3	 2	 1	 
2	 0	 0	 0	 0	 
57	 0	 0	 0	 0	 
31	 14	 19	 3	 2	 
3	 0	 0	 2	 2	 
14	 0	 0	 13	 60	 
19	 8	 22	 1	 2	 
7	 0	 2	 0	 2	 
9755	 0	 67	 0	 346	 
10	 3	 4	 2	 1	 
4	 2	 0	 0	 0	 
7812	 1381	 0	 0	 0	 
19	 8	 22	 1	 2	 
7	 0	 2	 0	 2	 
8673	 0	 45	 0	 312	 
27	 7	 29	 3	 2	 
0	 0	 0	 0	 2	 
0	 0	 0	 0	 218	 
11	 6	 10	 2	 1	 
5	 0	 5	 0	 0	 
3818	 0	 11	 0	 0	 
11	 0	 1	 1	 2	 
9	 0	 0	 0	 2	 
8189	 0	 0	 0	 3695	 
21	 2	 3	 2	 2	 
5	 0	 0	 0	 2	 
57	 0	 0	 0	 6	 
71	 19	 37	 3	 3	 
0	 0	 0	 2	 3	 
0	 0	 0	 174	 603	 
14	 9	 15	 3	 2	 
4	 0	 2	 2	 2	 
13460	 0	 114	 189	 565	 
15	 4	 6	 1	 1	 
6	 0	 3	 0	 0	 
173	 0	 13	 0	 0	 
5	 2	 3	 2	 1	 
2	 0	 0	 0	 0	 
669	 0	 0	 0	 0	 
13	 14	 17	 2	 1	 
2	 0	 0	 0	 0	 
10	 0	 0	 0	 0	 
4	 0	 3	 1	 1	 
3	 0	 3	 0	 0	 
2005	 0	 45	 0	 0	 
4	 0	 4	 1	 1	 
3	 0	 4	 0	 0	 
1420	 0	 82	 0	 0	 
9	 2	 4	 2	 1	 
7	 0	 1	 0	 0	 
9227	 0	 1	 0	 0	 
24	 9	 13	 4	 2	 
5	 0	 0	 2	 2	 
5627	 0	 0	 323	 565	 
50	 16	 28	 3	 4	 
0	 0	 0	 2	 3	 
0	 0	 0	 322	 643	 
19	 8	 22	 1	 2	 
7	 0	 2	 0	 2	 
9371	 0	 57	 0	 338	 
8	 0	 6	 1	 2	 
6	 0	 0	 0	 2	 
160	 0	 0	 0	 6	 
3	 0	 3	 2	 1	 
2	 0	 0	 0	 0	 
1291	 0	 0	 0	 0	 
13	 11	 32	 3	 2	 
0	 1	 3	 2	 2	 
0	 9	 70	 382	 274	 
19	 8	 22	 1	 2	 
7	 0	 2	 0	 2	 
8630	 0	 57	 0	 312	 
9	 2	 3	 2	 1	 
6	 0	 0	 0	 0	 
769	 0	 0	 0	 0	 
19	 3	 7	 1	 2	 
5	 0	 2	 0	 2	 
1684	 0	 109	 0	 376	 
3	 0	 4	 1	 1	 
3	 0	 4	 0	 0	 
