1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
1	1	1	1	22	12	22	22	1	1	1	1	1	1	1	1	1	1	1	1	
1	1	5	3	25	15	25	25	1	1	5	1	1	1	1	1	1	1	1	1	
1	1	1	1	1	1	1	1	1	1	1	1	5	5	5	5	30	20	30	28	
1	1	1	1	1	1	1	1	1	1	2	1	9	9	9	9	29	19	29	27	
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	23	13	23	21	
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	22	12	22	20	
1	1	1	1	12	2	12	12	1	1	1	1	4	4	4	4	35	25	35	33	
1	1	1	1	2	1	2	2	1	1	1	1	8	8	8	8	33	23	33	31	
1	1	1	1	1	1	1	1	1	3	1	1	11	11	11	11	19	9	19	17	
1	1	1	1	17	7	17	17	1	1	1	1	1	1	1	1	1	1	1	1	
1	2	3	1	16	6	16	16	1	1	21	1	1	1	1	1	1	1	1	1	
1	1	1	1	4	1	4	4	1	1	1	1	21	21	21	21	32	22	32	30	
1	1	1	1	8	1	8	8	1	1	6	1	22	22	22	22	34	24	34	32	
1	1	1	1	1	1	1	1	1	1	22	1	19	19	19	19	17	7	17	15	
1	1	2	1	1	1	1	1	1	12	9	1	20	20	20	20	16	6	16	14	
1	1	1	1	20	10	20	20	1	1	10	1	1	1	1	1	1	1	1	1	
1	6	9	6	24	14	24	24	1	13	13	1	1	1	1	1	1	1	1	1	
1	1	1	1	9	1	9	9	1	14	15	1	1	1	1	1	13	3	13	11	
1	1	1	1	1	1	1	1	1	1	14	1	3	3	3	3	12	2	12	10	
1	1	1	1	6	1	6	6	1	1	23	1	1	1	1	1	6	1	6	4	
1	1	1	1	1	1	1	1	1	4	25	1	1	1	1	1	7	1	7	5	
1	1	1	1	18	8	18	18	1	1	1	1	1	1	1	1	3	1	3	1	
1	1	1	1	5	1	5	5	1	8	28	1	1	1	1	1	1	1	1	1	
1	1	1	1	11	1	11	11	1	9	1	1	1	1	1	1	1	1	1	1	
1	1	1	1	10	1	10	10	1	1	1	1	1	1	1	1	1	1	1	1	
1	1	1	1	1	1	1	1	1	16	32	1	1	1	1	1	1	1	1	1	
1	1	1	1	1	1	1	1	1	19	34	1	1	1	1	1	1	1	1	1	
1	1	1	1	1	1	1	1	1	21	36	1	16	16	16	16	24	14	24	22	
1	1	1	1	1	1	1	1	1	22	38	4	18	18	18	18	25	15	25	23	
1	1	1	1	1	1	1	1	1	25	40	6	1	1	1	1	8	1	8	6	
1	1	1	1	1	1	1	1	1	24	39	3	1	1	1	1	9	1	9	7	
1	1	1	1	3	1	3	3	1	20	37	1	1	1	1	1	1	1	1	1	
1	1	1	1	1	1	1	1	1	7	1	1	1	1	1	1	1	1	1	1	
1	1	1	1	1	1	1	1	1	1	1	1	13	13	13	13	20	10	20	18	
1	1	1	1	1	1	1	1	1	1	1	1	15	15	15	15	21	11	21	19	
1	1	1	1	1	1	1	1	1	1	7	1	1	1	1	1	5	1	5	3	
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	1	4	2	
1	1	1	1	1	1	1	1	1	1	3	1	12	12	12	12	26	16	26	24	
1	1	1	1	1	1	1	1	1	1	1	1	6	6	6	6	11	1	11	9	
1	1	1	1	1	1	1	1	1	1	8	1	7	7	7	7	1	1	1	1	
1	1	1	1	1	1	1	1	1	11	12	1	2	2	2	2	1	1	1	1	
1	1	1	1	14	4	14	14	1	1	1	1	1	1	1	1	31	21	31	29	
1	1	1	1	7	1	7	7	1	1	1	1	1	1	1	1	28	18	28	26	
1	1	1	1	1	1	1	1	1	5	4	1	1	1	1	1	15	5	15	13	
1	1	1	1	1	1	1	1	1	2	11	1	10	10	10	10	18	8	18	16	
1	1	1	1	21	11	21	21	1	1	16	1	1	1	1	1	1	1	1	1	
1	1	4	2	13	3	13	13	1	1	17	1	1	1	1	1	1	1	1	1	
1	1	1	1	23	13	23	23	1	1	1	1	1	1	1	1	1	1	1	1	
1	3	8	4	26	16	26	26	1	1	19	1	1	1	1	1	1	1	1	1	
1	1	1	1	1	1	1	1	1	1	1	1	17	17	17	17	27	17	27	25	
1	1	1	1	1	1	1	1	1	1	24	1	14	14	14	14	14	4	14	12	
1	1	1	1	1	1	1	1	1	1	26	1	1	1	1	1	10	1	10	8	
1	1	1	1	1	1	1	1	1	1	27	1	1	1	1	1	2	1	2	1	
2	4	7	7	15	5	15	15	1	6	20	1	1	1	1	1	1	1	1	1	
1	5	6	5	19	9	19	19	1	1	18	1	1	1	1	1	1	1	1	1	
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
1	1	1	1	1	1	1	1	1	10	29	1	1	1	1	1	1	1	1	1	
3	7	10	8	27	17	27	27	1	15	30	1	1	1	1	1	1	1	1	1	
4	8	11	9	28	18	28	28	1	17	31	1	1	1	1	1	1	1	1	1	
5	9	12	10	29	19	29	29	1	18	33	2	1	1	1	1	1	1	1	1	
6	10	13	11	30	20	30	30	2	23	35	5	1	1	1	1	1	1	1	1	

57	53	50	52	33	43	33	33	61	38	23	57	41	41	41	41	28	38	28	30	
