1	1	1	1	1	1	1	1	1	38	47	118	1	1	1	1	1	1	1	1	
27	8	25	1	66	66	66	66	1	32	46	115	1	1	1	1	1	1	1	1	
32	27	32	2	95	95	95	95	1	31	45	113	1	1	1	1	1	1	1	1	
1	1	1	1	1	1	1	1	1	30	44	112	9	9	9	9	17	17	17	17	
1	1	1	1	1	1	1	1	1	29	43	111	1	1	1	1	14	14	14	14	
26	3	36	1	84	84	84	84	1	28	42	110	1	1	1	1	1	1	1	1	
1	1	1	1	78	78	78	78	1	26	41	107	13	13	13	13	38	38	38	38	
2	1	1	1	51	51	51	51	1	22	36	104	1	1	1	1	9	9	9	9	
1	1	1	1	20	20	20	20	1	21	35	103	1	1	1	1	22	22	22	22	
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	51	51	51	51	
1	1	1	1	35	35	35	35	1	1	1	20	1	1	1	1	19	19	19	19	
1	1	1	1	22	22	22	22	1	1	1	18	20	20	20	20	43	43	43	43	
1	1	1	1	53	53	53	53	1	1	1	14	5	5	5	5	50	50	50	50	
1	1	1	1	55	55	55	55	1	1	1	17	1	1	1	1	21	21	21	21	
1	1	1	1	1	1	1	1	1	1	1	1	15	15	15	15	39	39	39	39	
1	1	1	1	29	29	29	29	1	1	1	9	1	1	1	1	25	25	25	25	
1	1	1	1	1	1	1	1	1	1	1	13	1	1	1	1	18	18	18	18	
1	1	1	1	5	5	5	5	1	1	1	12	24	24	24	24	41	41	41	41	
1	1	1	1	31	31	31	31	1	1	1	19	1	1	1	1	26	26	26	26	
1	1	1	1	1	1	1	1	1	1	1	30	1	1	1	1	20	20	20	20	
1	1	1	1	1	1	1	1	1	1	1	24	23	23	23	23	45	45	45	45	
1	1	1	1	81	81	81	81	1	1	1	26	16	16	16	16	46	46	46	46	
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	
1	1	9	1	19	19	19	19	1	1	1	32	6	6	6	6	13	13	13	13	
8	1	1	1	1	1	1	1	1	1	1	28	1	1	1	1	1	1	1	1	
1	1	1	1	13	13	13	13	1	1	1	35	27	27	27	27	40	40	40	40	
1	1	1	1	1	1	1	1	1	1	1	5	1	1	1	1	1	1	1	1	
1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	12	12	12	12	
1	1	1	1	45	45	45	45	1	1	1	3	1	1	1	1	1	1	1	1	
9	1	6	1	60	60	60	60	1	1	1	43	4	4	4	4	1	1	1	1	
58	38	50	20	33	33	33	33	1	1	1	46	1	1	1	1	1	1	1	1	
11	1	1	1	6	6	6	6	1	1	1	47	10	10	10	10	1	1	1	1	
22	1	15	1	1	1	1	1	1	1	1	51	8	8	8	8	1	1	1	1	
16	7	26	1	1	1	1	1	1	1	1	6	3	3	3	3	1	1	1	1	
15	1	1	1	36	36	36	36	1	1	1	55	7	7	7	7	1	1	1	1	
35	23	34	12	80	80	80	80	1	1	1	56	1	1	1	1	1	1	1	1	
1	1	1	1	1	1	1	1	1	1	1	58	1	1	1	1	55	55	55	55	
1	1	1	1	21	21	21	21	1	1	1	1	1	1	1	1	52	52	52	52	
1	1	1	1	18	18	18	18	1	1	1	7	2	2	2	2	53	53	53	53	
1	1	1	1	25	25	25	25	1	1	1	64	1	1	1	1	54	54	54	54	
1	1	1	1	64	64	64	64	1	1	1	66	12	12	12	12	30	30	30	30	
1	1	1	1	49	49	49	49	1	1	1	63	14	14	14	14	34	34	34	34	
1	1	1	1	65	65	65	65	1	1	1	70	1	1	1	1	27	27	27	27	
1	1	1	1	3	3	3	3	1	1	1	68	11	11	11	11	33	33	33	33	
57	44	56	23	94	94	94	94	1	1	3	72	1	1	1	1	1	1	1	1	
64	36	53	25	87	87	87	87	1	1	5	74	1	1	1	1	1	1	1	1	
63	32	58	26	86	86	86	86	1	1	7	77	1	1	1	1	1	1	1	1	
50	39	52	29	98	98	98	98	1	1	9	76	1	1	1	1	1	1	1	1	
24	6	18	1	73	73	73	73	1	2	10	82	1	1	1	1	1	1	1	1	
31	9	16	1	68	68	68	68	1	3	12	84	1	1	1	1	1	1	1	1	
42	42	41	1	47	47	47	47	1	16	14	85	1	1	1	1	1	1	1	1	
39	22	37	6	46	46	46	46	1	11	17	87	1	1	1	1	1	1	1	1	
20	20	13	1	26	26	26	26	1	14	19	99	1	1	1	1	1	1	1	1	
18	13	21	1	61	61	61	61	1	4	21	89	1	1	1	1	1	1	1	1	
38	21	39	11	67	67	67	67	1	23	32	95	1	1	1	1	1	1	1	1	
52	26	43	13	76	76	76	76	1	1	31	106	1	1	1	1	1	1	1	1	
10	1	5	1	58	58	58	58	1	1	1	4	31	31	31	31	42	42	42	42	
1	1	1	1	48	48	48	48	1	6	38	93	32	32	32	32	44	44	44	44	
1	1	10	1	1	1	1	1	1	8	26	78	29	29	29	29	31	31	31	31	
14	1	3	1	42	42	42	42	1	34	25	90	30	30	30	30	32	32	32	32	
