1	1	1	1	1	1	1	1	59	4	34	33	1	1	1	1	1	1	1	1	
1	1	1	1	26	45	26	26	57	3	29	31	1	1	1	1	1	1	1	1	
3	14	4	8	35	54	35	35	56	2	28	30	1	1	1	1	1	1	1	1	
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	13	9	13	13	
1	1	1	1	1	19	1	1	1	1	1	1	1	1	1	1	7	3	7	7	
1	1	1	1	33	52	33	33	1	1	1	1	1	1	1	1	1	1	1	1	
1	1	1	1	1	1	1	1	1	1	1	1	3	3	3	3	44	40	44	44	
1	1	1	1	18	37	18	18	1	1	1	1	1	1	1	1	1	1	1	1	
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	36	32	36	36	
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	51	47	51	51	
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	16	12	16	16	
1	1	1	1	1	1	1	1	1	1	1	1	11	11	11	11	61	57	61	61	
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	52	48	52	52	
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	15	11	15	15	
1	1	1	1	1	1	1	1	1	1	1	1	8	8	8	8	60	56	60	60	
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	41	37	41	41	
1	1	1	1	1	11	1	1	1	1	1	1	1	1	1	1	17	13	17	17	
1	1	1	1	1	1	1	1	1	1	1	1	15	15	15	15	62	58	62	62	
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	40	36	40	40	
1	1	1	1	1	8	1	1	1	1	1	1	1	1	1	1	14	10	14	14	
1	1	1	1	1	1	1	1	1	1	1	1	14	14	14	14	63	59	63	63	
1	1	1	1	1	1	1	1	1	1	1	1	5	5	5	5	45	41	45	45	
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	9	5	9	9	
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	25	21	25	25	
1	1	1	1	1	7	1	1	5	1	1	1	1	1	1	1	1	1	1	1	
1	1	1	1	1	1	1	1	1	1	1	1	19	19	19	19	46	42	46	46	
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	8	4	8	8	
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	24	20	24	24	
1	5	1	1	9	28	9	9	6	1	1	1	1	1	1	1	1	1	1	1	
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
1	6	1	1	1	20	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	12	8	12	12	
1	1	1	1	1	1	1	1	9	1	1	1	1	1	1	1	4	1	4	4	
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
10	18	6	20	19	38	19	19	10	1	1	1	1	1	1	1	1	1	1	1	
1	1	1	1	1	18	1	1	1	1	1	1	1	1	1	1	57	53	57	57	
1	1	1	1	1	16	1	1	12	1	1	1	1	1	1	1	53	49	53	53	
1	1	1	1	1	1	1	1	14	1	1	1	1	1	1	1	58	54	58	58	
1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	54	50	54	54	
1	1	1	1	1	1	1	1	19	1	1	1	1	1	1	1	31	27	31	31	
1	1	1	1	1	1	1	1	21	1	1	1	2	2	2	2	32	28	32	32	
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	30	26	30	30	
1	1	1	1	1	1	1	1	24	1	1	1	1	1	1	1	33	29	33	33	
8	29	10	19	34	53	34	34	26	1	1	1	1	1	1	1	1	1	1	1	
6	26	9	18	38	57	38	38	28	1	2	4	1	1	1	1	1	1	1	1	
5	25	11	16	40	59	40	40	46	1	4	2	1	1	1	1	1	1	1	1	
9	21	14	14	42	61	42	42	30	1	7	6	1	1	1	1	1	1	1	1	
