com.zalebox.backsplash.tile.ideas.k1.apk	2013-11-16	0.8988	0	0	0	0	0	0.09	0	0.0113	0.1382	0	0.8618	0.1068	0	0.8932	0.0146	0	0.9854	0.0146	0	0.9854	0.875	0	0.125	0	0.9896	0	0.0104	0
com.zalebox.backsplash.tile.ideas.k1.apk	2013-11-16	0.9321	0	0	0	0	0	0.0601	0	0.0078	0.1382	0	0.8618	0.1088	0	0.8912	0.0105	0	0.9895	0.0105	0	0.9895	0.875	0	0.125	0	0.983	0	0.017	0
com.zalebox.backsplash.tile.ideas.k1.apk	2013-11-16	0.8906	0	0	0	0	0	0.0971	0	0.0123	0.1382	0	0.8618	0.1175	0	0.8825	0.016	0	0.984	0.016	0	0.984	0.875	0	0.125	0	0.9901	0	0.0099	0
com.keramidas.MarketUpdateHelper.apk	2013-02-12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
com.keramidas.MarketUpdateHelper.apk	2013-02-12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
com.keramidas.MarketUpdateHelper.apk	2013-02-12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
com.google.android.ears.apk	2013-03-27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
com.google.android.ears.apk	2013-03-27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
com.google.android.ears.apk	2013-03-27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
com.smartmobilesoftware.phototranslatorlight.apk	2013-03-21	0.9956	0	0	0	0	0	0.0041	0	0.0004	0.0168	0	0.9832	0.0071	0	0.9929	0.0005	0	0.9995	0.0005	0	0.9995	0.5	0	0.5	0	0.9775	0	0.0225	0
com.smartmobilesoftware.phototranslatorlight.apk	2013-03-21	0.9951	0	0	0	0	0	0.0045	0	0.0004	0.0168	0	0.9832	0.0071	0	0.9929	0.0005	0	0.9995	0.0005	0	0.9995	0.5	0	0.5	0	0.9746	0	0.0254	0
com.smartmobilesoftware.phototranslatorlight.apk	2013-03-21	0.9935	0	0	0	0	0	0.006	0	0.0005	0.0168	0	0.9832	0.007	0	0.993	0.0006	0	0.9994	0.0006	0	0.9994	0.5	0	0.5	0	0.9823	0	0.0177	0
com.ghvandoorn.Raindar.apk	2013-06-26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
me.tidesnear.free.apk	2013-07-11	0.3784	0	0.0294	0.0224	0.0875	0	0.2858	0.0044	0.1921	0.0497	0.203	0.7473	0.0475	0.2094	0.7431	0.2212	0.0921	0.6867	0.2212	0.0921	0.6866	0.8571	0	0.1429	0	0.9996	0	0.0004	0
com.ghvandoorn.Raindar.apk	2013-06-26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
me.tidesnear.free.apk	2013-07-11	0.3904	0	0.0294	0.0237	0.1062	0	0.2675	0.005	0.1778	0.0512	0.196	0.7528	0.0481	0.1843	0.7675	0.2069	0.1113	0.6817	0.207	0.1113	0.6817	0.8571	0	0.1429	0	0.9996	0	0.0004	0
com.ghvandoorn.Raindar.apk	2013-06-26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
me.tidesnear.free.apk	2013-07-11	0.8249	0.0002	0	0.0047	0.0028	0	0.0913	0.0005	0.0756	0.0449	0.0337	0.9213	0.0398	0.0343	0.9259	0.0754	0.0037	0.9209	0.0754	0.0037	0.9209	0.75	0	0.25	0	0.9541	0	0.0459	0
