38	 10	 14	 2	 2	 
5	 0	 0	 0	 2	 
9	 0	 0	 0	 16	 
15	 2	 5	 1	 1	 
4	 0	 5	 0	 0	 
226	 0	 14	 0	 0	 
14	 17	 21	 2	 1	 
3	 0	 2	 0	 0	 
26300	 0	 301	 0	 0	 
44	 5	 10	 2	 1	 
10	 0	 0	 0	 0	 
5886	 0	 0	 0	 0	 
11	 2	 6	 2	 2	 
3	 0	 0	 2	 2	 
6	 0	 0	 3	 25	 
16	 5	 15	 2	 1	 
5	 0	 5	 0	 0	 
1588	 0	 333	 0	 0	 
5	 5	 7	 2	 1	 
3	 0	 3	 0	 0	 
5249	 0	 19	 0	 0	 
19	 14	 29	 5	 3	 
0	 1	 3	 3	 3	 
0	 36	 399	 2020	 3162	 
38	 10	 14	 2	 2	 
5	 0	 0	 0	 2	 
25	 0	 0	 0	 28	 
5	 5	 9	 1	 1	 
4	 0	 5	 0	 0	 
7626	 0	 192	 0	 0	 
5	 2	 3	 2	 1	 
2	 0	 0	 0	 0	 
136	 0	 0	 0	 0	 
31	 14	 19	 3	 2	 
0	 0	 0	 2	 2	 
0	 0	 0	 9	 34	 
69	 5	 4	 1	 1	 
3	 2	 0	 0	 0	 
2647	 4	 0	 0	 0	 
31	 14	 19	 3	 2	 
7	 0	 2	 2	 2	 
67	 0	 4	 19	 66	 
