928	 390	 1	 1	58214	60	345	2	2	1	1	1	1
725	 277	 43	 6	41705	488	379695	39703	1737	3	4	773	775
725	 277	 43	 6	41705	488	619696	64187	2692	3	4	1456	1482
1002	 459	 8	 3	50398	59	79338	12647	5748	2	2	1149	3443
648	 322	 37	 6	29476	432	696548	72791	8809	3	1	9	3
616	 295	 104	 29	26630	904	11235	3774	196	29	16	80	40
513	 249	 4	 2	23310	50	62090	5644	3386	1	1	1128	1128
910	 370	 26	 0	46335	197	2065750	294790	0	0	0	0	0
1047	 475	 0	 0	73072	0	0	0	0	0	0	0	0
548	 202	 39	 9	32357	352	550104	88479	8004	7	4	1949	211
731	 289	 5	 2	51448	63	116853	8340	3113	0	0	0	0
963	 438	 23	 4	66325	216	147087	18134	1126	4	2	1985	997
822	 276	 58	 22	32254	412	380949	73008	3342	12	13	75	175
724	 372	 62	 28	35156	846	104300	10621	2834	18	20	1072	1385
777	 360	 9	 0	36956	139	198870	17663	0	0	0	0	0
846	 378	 130	 33	37662	1578	334714	22127	5867	18	15	618	499
284	 99	 48	 29	20225	793	79745	6491	5323	21	22	1400	1531
386	 121	 42	 4	19589	371	423746	71906	2795	9	3	5520	1316
494	 195	 74	 17	28487	779	671725	106545	12147	17	9	4763	1993
658	 257	 8	 1	36450	113	196221	3846	124	0	0	0	0
571	 233	 150	 26	30404	1216	651413	105288	9393	24	14	4607	1584
409	 219	 127	 50	23509	1247	735675	196684	158674	29	32	4404	4964
700	 264	 113	 33	43913	1331	991413	71084	14019	25	17	2944	1898
816	 364	 4	 0	31488	23	28181	7585	0	0	0	0	0
865	 414	 7	 4	58568	62	3620	59	16	4	2	9	5
229	 78	 53	 35	14324	511	424228	29383	12356	18	24	1892	2194
889	 406	 10	 4	60689	70	187032	27694	2097	3	3	1196	1495
700	 264	 41	 15	43913	301	147664	16518	11240	18	8	3256	1668
895	 405	 125	 37	47883	1124	44606	15304	595	18	9	1075	160
1079	 406	 0	 0	52608	0	0	0	0	0	0	0	0
937	 301	 27	 2	65536	439	342317	17116	253	1	1	114	114
957	 446	 229	 72	69421	2768	80685	16864	1499	27	28	201	73
206	 81	 55	 33	14126	465	151378	14232	9158	22	26	1757	1811
947	 329	 0	 0	69841	0	0	0	0	0	0	0	0
917	 430	 8	 1	47640	178	253374	5243	121	0	0	0	0
908	 422	 93	 30	59060	945	584889	98231	14280	19	19	4607	4839
794	 379	 205	 68	33475	2546	306579	56243	9099	50	37	3492	1423
614	 233	 94	 18	37304	896	198366	77740	332	24	13	338	189
725	 277	 43	 6	41705	488	359787	37259	1694	3	4	746	749
645	 230	 6	 2	40899	67	82315	8129	3047	1	1	1015	1015
581	 222	 165	 52	31127	1815	26867	8114	1214	22	27	727	1008
700	 264	 44	 13	43913	283	4667760	398431	330895	17	8	65432	63
38	 20	 16	 11	9886	146	33989	6436	3473	8	7	1664	1602
725	 277	 43	 6	41705	488	383866	39960	1681	3	4	784	793
555	 208	 2	 0	33793	10	10660	2132	0	0	0	0	0
497	 153	 109	 28	25027	1667	266043	30624	4256	17	12	433	311
675	 326	 108	 32	30549	1043	10422	2697	148	16	12	30	33
348	 134	 13	 2	21705	138	273739	12300	1086	2	1	2052	1026
116	 69	 53	 27	11979	513	450821	106336	1436	22	22	42	43
15	 9	 3	 6	8935	27	2907	655	836	3	2	215	108
623	 300	 7	 1	25652	86	153314	12064	1105	0	0	0	0
587	 305	 37	 22	29461	323	269140	32407	11997	17	20	3492	8292
960	 426	 47	 1	53843	604	2974	283	3	2	1	4	2
662	 210	 26	 2	29963	363	289665	14999	353	1	1	204	204
579	 133	 6	 2	50210	47	108328	15308	2355	2	1	2350	1175
452	 247	 35	 15	22404	258	1205391	393333	99322	18	9	61	76
982	 454	 185	 44	51730	2071	219231	28747	963	36	19	234	142
802	 374	 117	 47	34350	1304	401877	55964	15926	31	28	6049	9191
493	 182	 125	 34	24044	1485	229683	12582	15149	22	20	403	354
653	 242	 20	 1	37970	238	353723	25181	463	2	1	924	462
134	 51	 81	 25	12792	537	1157805	362219	28126	34	21	9482	10512
1029	 455	 8	 2	56610	128	292267	8098	1203	0	0	0	0
1034	 482	 9	 1	57410	139	274241	19108	3045	1	1	1015	1015
966	 370	 43	 10	71798	396	164450	35667	623	9	7	127	142
966	 370	 43	 10	71798	422	283155	63442	946	10	7	152	195
966	 370	 43	 10	71798	420	433980	95459	1497	10	7	251	303
889	 439	 23	 3	58849	281	389441	31704	2087	0	0	0	0
510	 280	 0	 0	21095	0	0	0	0	0	0	0	0
830	 387	 25	 3	37357	179	299660	56950	5584	7	2	3814	313
665	 331	 77	 16	28064	435	104609	35733	4585	13	9	431	1569
966	 370	 42	 9	71798	382	466928	104126	1404	7	5	256	239
910	 428	 172	 54	43221	2172	424574	75534	15393	46	32	2738	1228
1015	 352	 7	 1	61905	163	312020	19846	3349	1	1	1116	1116
966	 370	 42	 8	71798	378	410858	96060	1293	7	5	200	238
328	 143	 71	 32	19504	572	353423	97786	808	24	22	558	306
593	 312	 3	 5	24769	30	12137	529	3842	2	3	523	526
1095	 456	 26	 5	73021	381	419666	38731	6170	4	3	3971	3017
1069	 439	 100	 26	74814	1144	616563	102912	14942	22	15	4329	3869
164	 74	 39	 12	14720	329	68815	581	221	16	7	124	33
541	 181	 14	 8	36139	158	65083	3223	1364	13	6	1815	962
956	 332	 0	 0	54034	0	0	0	0	0	0	0	0
290	 123	 15	 5	19472	136	289561	15060	4876	1	1	540	540
720	 385	 56	 29	32382	622	491358	88498	3131	16	21	648	566
157	 75	 101	 46	13811	831	818217	246161	205478	30	29	9891	3278
636	 230	 6	 2	34720	67	94277	9311	3491	1	1	1163	1163
1103	 438	 136	 46	48612	1683	958907	332830	23711	37	27	12618	6321
1000	 391	 143	 47	45386	1683	15961	3037	317	32	30	200	73
314	 116	 27	 6	22046	268	375965	48251	7288	4	3	5017	2841
889	 439	 23	 3	58849	281	402958	32201	2084	4	1	1085	35
642	 223	 133	 15	50515	1116	18153	2811	64	28	8	34	14
674	 198	 57	 5	34195	651	47250	6512	10	2	2	2	2
1024	 455	 19	 2	57285	119	111357	20423	4042	4	2	4012	2016
900	 392	 33	 7	55055	352	1157	95	21	2	2	2	2
401	 188	 49	 33	23871	374	226688	100556	7372	31	28	6318	2932
607	 235	 19	 5	36310	144	442463	101918	3976	7	2	3850	974
340	 207	 6	 3	14766	34	103106	26891	8964	3	1	26649	8883
934	 330	 26	 2	54343	435	423098	20425	215	1	1	96	96
966	 370	 45	 11	71798	443	461345	103345	1443	11	8	241	247
775	 350	 75	 12	51508	517	118607	16371	8387	14	7	440	266
966	 370	 43	 10	71798	419	482267	109312	1526	10	7	224	241
966	 370	 43	 9	71798	437	444563	98507	1553	11	8	263	512
931	 363	 34	 5	69872	412	440188	36259	1530	6	2	3756	1247
966	 370	 43	 10	71798	423	474202	108435	1556	10	7	265	295
966	 370	 43	 10	71798	406	431254	99001	1391	11	7	233	246
966	 370	 43	 10	71798	418	439507	102137	1400	10	7	183	240
1047	 475	 0	 0	73072	0	0	0	0	0	0	0	0
593	 166	 11	 1	30027	61	305912	12338	709	0	0	0	0
398	 229	 6	 8	16882	55	82401	7692	8792	4	5	4392	4393
