E36418E947165EF8BC2B8CA624318FE743E265780C502C7110DE06045C30ABB1.apk	2015-02-27	0.0091	0	0	0.484	0.5069	0	0	0	0	0	0.4148	0.5852	0	0.5367	0.4633	0	0.5072	0.4928	0	0.5072	0.4928	0.2	0.2667	0.5333	0	0.9275	0.0198	0.0527	0
ED823656205EC8C58E5C2A8CE2A9A9CA4EE3229018FB6295931F57DE6EF019E9.apk	2015-12-19	0	0	0	0.6021	0.0458	0	0.297	0.0003	0.0548	0.2286	0.0571	0.7143	0.1882	0.1452	0.6667	0.0614	0.051	0.8875	0.0617	0.0513	0.887	0.4286	0.2857	0.2857	0	0.3409	0.5955	0.0636	0
F83BDDD5D814ABF44B4E662E4AB7BA26CD937531CCA23B936273A5B9FF60E130.apk	2015-08-01	0	0	0	0.4152	0.1061	0	0.401	0.0159	0.0617	0.1525	0.2373	0.6102	0.1508	0.2769	0.5723	0.066	0.1295	0.8045	0.066	0.1295	0.8045	1	0	0	0	1	0	0	0
F852171FF4B5916CE783CE4FD5B879A1AC1A5246345736A0EBE206647DCB43AA.apk	2015-01-30	0	0	0	0.5546	0.4454	0	0	0	0	0	0.3453	0.6547	0	0.4577	0.5423	0	0.4299	0.5701	0	0.43	0.57	0.5	0	0.5	0	0.9795	0	0.0205	0
005831269C104DAD7C7ADB7CBC838B9BFB0CE199B1C7574B28F6D66A7B624FC6.apk	2015-01-04	0	0	0	0.6782	0.0829	0.0001	0.2354	0.0005	0.0029	0.1148	0.2131	0.6721	0.0678	0.3794	0.5528	0.0046	0.0908	0.9045	0.0046	0.0908	0.9045	0.8	0	0.2	0	0.9497	0	0.0503	0
007736FF6CF888B74BE1416B8FA40C5E232E32FC50B49AC496601A1CFBE89D53.apk	2015-12-06	0	0	0	0.0045	0.0004	0	0.237	0	0.758	0.2368	0.0921	0.6711	0.4054	0.0856	0.509	0.7576	0.0006	0.2419	0.7576	0.0006	0.2419	1	0	0	0	1	0	0	0
0187CE0745E960F29B7352CD72E9B63C736B015BB146E88496A3CBBD78CCEFB9.apk	2015-01-01	0	0	0	0.7219	0.0146	0	0.2509	0.0003	0.0124	0.1605	0.1111	0.7284	0.142	0.142	0.716	0.0177	0.0201	0.9622	0.0177	0.0201	0.9622	1	0	0	0	1	0	0	0
02A6EB188AC6853511D2AE6E89BFDDEEFC431B78485EF4922153F2CF498139C4.apk	2015-07-13	0	0	0	0.1015	0.0062	0	0.7931	0.0001	0.0991	0.4038	0.0449	0.5513	0.4342	0.096	0.4697	0.1097	0.0091	0.8812	0.1097	0.0091	0.8812	0.8333	0	0.1667	0	0.995	0	0.005	0
02D749C0C7C35F8E7E54316704AB12D8076CBF9DC748EE7B9E4B8FAE1A816DC0.apk	2015-04-15	0	0	0	0.0023	0.0002	0	0.3376	0	0.6599	0.2841	0.0568	0.6591	0.5361	0.0361	0.4278	0.6595	0.0003	0.3402	0.6595	0.0003	0.3402	1	0	0	0	1	0	0	0
030A219AD791F9DC7C9EEDE1D07E50B9BA0BF2520A46A94681C944F41A9EE5E6.apk	2015-10-03	0	0	0	0	0	0	0.5	0	0.5	0.6667	0	0.3333	0.625	0	0.375	0.5026	0	0.4974	0.5026	0	0.4974	1	0	0	0	1	0	0	0
0326887D2473A3B60848DEE2E78033494B1901955B018B6FA0A7EC3A1746B812.apk	2015-08-02	0	0	0	0.773	0.1966	0	0.0232	0.0028	0.0044	0.0377	0.2264	0.7358	0.027	0.3946	0.5784	0.0049	0.2039	0.7913	0.0049	0.2039	0.7912	1	0	0	0	1	0	0	0
03730F8E56675B6BB3D64EF3489097BAC726991B72331F6874C66FFB304A5663.apk	2015-12-06	0	0	0	0.6731	0.3084	0.0018	0.0154	0.0012	0.0001	0.0455	0.1515	0.803	0.0761	0.2772	0.6467	0.0022	0.3095	0.6884	0.0022	0.3095	0.6884	1	0	0	0	1	0	0	0
03775CEC41D164962BF4BF0AA1D71D014D493EF8686B6569263E1CA3E12AD4B8.apk	2015-01-03	0	0	0	0.7895	0.2019	0	0.0062	0.0006	0.0018	0.1319	0.2308	0.6374	0.0708	0.3875	0.5417	0.0029	0.2054	0.7916	0.0029	0.2054	0.7916	1	0	0	0	1	0	0	0
03BADF10D56674FB8D8742CD6647A811A6F40F3CE00AF68B05ABC1FE5BA46C81.apk	2015-04-24	0	0	0	0.1717	0.0278	0	0.7894	0.002	0.0092	0.0706	0.2941	0.6353	0.0573	0.4132	0.5295	0.0101	0.0369	0.953	0.0101	0.0369	0.953	0.7143	0	0.2857	0	0.9737	0	0.0263	0
03C2880D86B557E0A6F74ADFD950E2C763F75B29DF2754951576E5B10CB7C5E9.apk	2015-02-17	0	0	0	0.0061	0.0004	0	0.6296	0	0.3639	0.2376	0.0495	0.7129	0.259	0.1475	0.5935	0.3636	0.0008	0.6356	0.3636	0.0008	0.6356	1	0	0	0	1	0	0	0
05A5ABE5D3375066DECEF064196F9F08486163CF5A500197074E7755764C98A8.apk	2015-12-23	0	0	0	0.2552	0.0524	0	0.6722	0.0073	0.0129	0.1529	0.1412	0.7059	0.0898	0.2735	0.6367	0.0152	0.0659	0.9189	0.0152	0.0659	0.9189	1	0	0	0	1	0	0	0
05B910ADA78CDE7EC7AA5F273C91C2851AA2829D3BB28D9290A662A2001038FE.apk	2015-06-02	0	0	0	0.2708	0.2376	0.0004	0.3295	0	0.1616	0.0839	0.2867	0.6294	0.1025	0.2929	0.6046	0.1619	0.2378	0.6003	0.1619	0.2378	0.6003	1	0	0	0	1	0	0	0
065EB92F1A577F7DB8787BB7E658F9337EBD5136E6D088B498DDD62FA2E75F8A.apk	2015-06-02	0	0	0	0.5126	0.4784	0	0.0064	0.0002	0.0023	0.1077	0.3462	0.5462	0.0792	0.4431	0.4777	0.0025	0.4785	0.519	0.0025	0.4788	0.5187	1	0	0	0	1	0	0	0
06E697A3043A281BFC9B63CF5D28E8148436C84E702F903A2D7963248247A96E.apk	2015-01-05	0	0	0	0.3512	0.0631	0	0.5281	0.0027	0.0549	0.1692	0.1692	0.6615	0.1966	0.1966	0.6067	0.0701	0.0798	0.8501	0.0703	0.08	0.8498	1	0	0	0	1	0	0	0
0727668A289B375EF559D67D0C14B8467A1458757D61332FACAA6894033D28C4.apk	2015-05-28	0	0	0	0.8955	0.0952	0	0.0051	0.0029	0.0013	0.0314	0.2642	0.7044	0.0181	0.4392	0.5426	0.0015	0.1028	0.8957	0.0015	0.1038	0.8946	0.4444	0	0.5556	0	0.9681	0	0.0319	0
07D28AB39790275B153FE54F89F097AAA7F3ED47B28075C42F26FF10CEB48268.apk	2015-06-13	0	0	0	0	0	0	0.8333	0	0.1667	0.5	0	0.5	0.375	0	0.625	0.1964	0	0.8036	0.1964	0	0.8036	1	0	0	0	1	0	0	0
07E6AB655A7AA894F15F7D3300943F0948247F81AB73ECD60DC501FE1B9FC9A3.apk	2015-01-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
086E2D8D1F0887A4BA465F44CFC038FF277082A9B55F8C7401E28C2B671D6F54.apk	2015-04-27	0	0	0	0.9312	0.0655	0	0.0016	0.0008	0.0008	0.0274	0.2603	0.7123	0.0174	0.3837	0.5988	0.0009	0.0678	0.9313	0.0009	0.0678	0.9313	1	0	0	0	1	0	0	0
089101F44959ACA992C7C45253A9DA35CC3FF47EB3F9D5D8E208718599014F63.apk	2015-08-06	0	0	0	0.0101	0	0	0.7692	0.0017	0.219	0.4138	0.0115	0.5747	0.4591	0.0045	0.5364	0.2454	0.002	0.7526	0.2454	0.002	0.7526	1	0	0	0	1	0	0	0
08BF3C393FE0AC6B0C66384558F7C95CDEDF20B8EA1809AFE4BC7C8744EE0A4D.apk	2015-12-28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
093F23128B70F5EDB8524CBB12C6368C2795657C9A27CD399F682DA8E159C981.apk	2015-11-04	0	0	0	0.1269	0.0226	0.0002	0.8107	0.0054	0.0342	0.1573	0.1461	0.6966	0.1538	0.25	0.5962	0.0359	0.0308	0.9334	0.0359	0.0308	0.9334	1	0	0	0	1	0	0	0
09A7C576F5669540E8FC3BD6C82348317214C8AA69087A2ED4FA1EC2CE3A5F32.apk	2015-01-02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0A7B1AD42980197A3845F4D0DDF1E37522DADAA60FB89BA68D426292B214264A.apk	2015-05-27	0	0	0	0.9806	0.0103	0	0.0074	0.0007	0.001	0.0786	0.2714	0.65	0.0842	0.3098	0.606	0.0013	0.0121	0.9866	0.0013	0.0121	0.9866	1	0	0	0	1	0	0	0
0A89DD5210F37862F86F11970204DA1A85CE672FFCE902C1AAD44B9F1DC4C3AA.apk	2015-01-04	0	0	0	0.021	0.0116	0	0.9234	0.0007	0.0434	0.3333	0.1026	0.5641	0.4	0.1	0.5	0.0651	0.0176	0.9172	0.0651	0.0176	0.9172	1	0	0	0	1	0	0	0
0AB8153932E58B552EE85098A96CABCBB85B63267F554C7D8F81DD7954CA63BD.apk	2015-01-03	0	0	0	0.002	0.0002	0	0.1741	0	0.8237	0.3404	0.0851	0.5745	0.4423	0.0769	0.4808	0.8235	0.0003	0.1763	0.8235	0.0003	0.1763	1	0	0	0	1	0	0	0
0B21EFE6D7B34726A328FCD9CF03A41D86F650C7E433F2F8D48A6AD875773C90.apk	2015-05-02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0B5DF47D32E299EB1F0CA67E3F08EF1818A47BA7257A52755D71446DF52313E2.apk	2015-01-02	0	0	0	0.5371	0.4608	0	0.0009	0.0012	0	0.018	0.515	0.4671	0.02	0.6643	0.3157	0	0.4622	0.5377	0	0.4622	0.5377	0.3333	0.3333	0.3333	0	0.9566	0.0248	0.0186	0
0C19C407D10506382D9BC2CF965BEB000EBD594AB08F1AED0A013D8B6C56D6ED.apk	2015-06-13	0	0	0	0	0	0	0.8333	0	0.1667	0.5	0	0.5	0.375	0	0.625	0.1935	0	0.8065	0.1935	0	0.8065	1	0	0	0	1	0	0	0
0C94BA4790FBBF37DD9AA91D4141E2937E38F25B42006D64D8CB8C52FE1F683C.apk	2015-09-13	0.0036	0.0008	0	0.8315	0.1642	0	0	0	0	0.0054	0.4247	0.5699	0.0015	0.5143	0.4842	0	0.1654	0.8346	0	0.1654	0.8346	0.6	0	0.4	0	0.9507	0	0.0493	0
0CA40B42FBA76B3EC3A81521DDAD0220F50A8F031C1A9020CFD441FF7FBE3A3E.apk	2015-04-24	0	0	0	0	0	0	0.8333	0	0.1667	0.5	0	0.5	0.375	0	0.625	0.1964	0	0.8036	0.1964	0	0.8036	1	0	0	0	1	0	0	0
0CB09C5033F94BD3B0D1A8E0FEA769295D3EB2E1ABB0658F1AE374A73A38C027.apk	2015-06-13	0	0	0	0	0	0	0.8333	0	0.1667	0.5	0	0.5	0.375	0	0.625	0.1964	0	0.8036	0.1964	0	0.8036	1	0	0	0	1	0	0	0
0CF1B002BDDFD1987421D8EBA19E56950C127E24F5F253030F4982D8B984BBEF.apk	2015-01-02	0	0	0	0.6961	0.1864	0	0.0836	0.0005	0.0333	0.1017	0.2542	0.6441	0.0678	0.3947	0.5375	0.034	0.1911	0.775	0.034	0.1911	0.7749	0.625	0	0.375	0	0.9917	0	0.0083	0
0D3D9CD120C731A2174E036964153488307859D7BAEC03A37233842DDAC7C889.apk	2015-06-03	0	0	0	0.5633	0.0624	0	0.3726	0.0013	0.0004	0.029	0.1739	0.7971	0.0457	0.2629	0.6914	0.0021	0.071	0.927	0.0021	0.071	0.927	1	0	0	0	1	0	0	0
40CA306B9D00CDD160D0AA8F70124BBE3C9FB86E2D401FE51D4CD533053BB43E.apk	2015-04-06	0	0	0	0.0008	0.0001	0	0.6861	0.0001	0.3129	0.1214	0.1929	0.6857	0.2391	0.2213	0.5395	0.3129	0.0002	0.6869	0.3144	0.0002	0.6853	0.5	0.25	0.25	0	0.9357	0.0497	0.0146	0
88BEE409DDA5E056C0F4ECB747231C5A7F8149BA9020ACE1B840D0115AB03966.apk	2015-12-02	0	0	0	0.3685	0.1019	0	0.4111	0.0111	0.1074	0.2128	0.1064	0.6809	0.2549	0.1176	0.6275	0.1308	0.1137	0.7555	0.1308	0.1137	0.7555	0.75	0	0.25	0	0.9737	0	0.0263	0
012DBA5BF3DE52D934F4D6E590947AE847B752B3E2A6EF91F5E49082E443EE67.apk	2015-08-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
043D72F2A6A9E59CEAEA26086E649C59F4AF96689A0AB49B112FEE2F0953C5A5.apk	2015-12-28	0	0	0	0.6115	0.295	0	0.0796	0.0012	0.0126	0.0409	0.4561	0.5029	0.0236	0.5263	0.4501	0.0128	0.3002	0.687	0.0128	0.3002	0.687	0.2727	0.3636	0.3636	0	0.8966	0.0783	0.0251	0
0AA6CFB221731EFF8EE1B7A1F5ED9627568AF0D26CA09678BB4E3F3462A1C125.apk	2015-08-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0BC573A7D452C9FDF244EE93D1F1C63D95D64D1B1F3A79F6E638FE9A7E9568BD.apk	2015-03-18	0	0	0	0.4318	0.5341	0	0	0.0341	0	0.0541	0.7568	0.1892	0.0476	0.8095	0.1429	0.0005	0.5708	0.4287	0.0005	0.5708	0.4287	1	0	0	0	1	0	0	0
0E580CD5704C225EC514AE3D3BF5D55A75BD1A7B1327045480A12EB1BC5DC5A6.apk	2015-07-14	0.005	0.0014	0	0.8404	0.1434	0	0	0.0098	0	0.0065	0.4444	0.549	0.0049	0.4632	0.5319	0	0.1559	0.8441	0	0.1559	0.8441	0.5714	0.4286	0	0	0.8661	0.1339	0	0
11D25D6DE5B633DBFDA68215A3DDCF784959DDA8FBE1DC9FB831C2AB7BE36EAB.apk	2015-05-02	0	0	0	0.7261	0.2739	0	0	0	0	0	0.4641	0.5359	0	0.5221	0.4779	0	0.2792	0.7208	0	0.2792	0.7208	0.3846	0.3846	0.2308	0	0.7046	0.2466	0.0488	0
1287DAB56ACD64A054FFAD20DB9FF372FDB2B1F919C9A3DEB49D4D190307B5B2.apk	2015-09-20	0	0	0	0	0	0	1	0	0	0.3333	0	0.6667	0.2	0	0.8	0.0017	0	0.9983	0.0017	0	0.9983	1	0	0	0	1	0	0	0
142F30BE920D06C6BF60000BD03B15848EC036EB68CAA26A75E959F9984B32C1.apk	2015-12-28	0	0	0	0.801	0.199	0	0	0	0	0	0.3117	0.6883	0	0.3409	0.6591	0	0.2018	0.7982	0	0.2031	0.7969	1	0	0	0	1	0	0	0
15F81614C6671D1662C7151C9B1607D3F71AB9192E45678BAD0F9183DF1AE98A.apk	2015-01-27	0	0	0	0.8395	0.1305	0	0.0243	0.0019	0.0038	0.0616	0.3151	0.6233	0.0394	0.4074	0.5532	0.005	0.142	0.853	0.005	0.142	0.853	0.3	0.3	0.4	0	0.855	0.0873	0.0577	0
1662EBB4273EF3730896BA42C6A9B51EEA563C7DA26BE3948DAB8BF2A321EFF2.apk	2015-07-03	0	0	0	0.6969	0.3031	0	0	0	0	0	0.4833	0.5167	0	0.5569	0.4431	0	0.3084	0.6916	0	0.3084	0.6916	0.3636	0.4545	0.1818	0	0.6349	0.3304	0.0347	0
17F6ACC33BFA356E5CD2FE578F9FB79342AD70586CF052B2E456CF3B2F8DD00C.apk	2015-05-20	0	0	0	0.9737	0.0263	0	0	0	0	0	0.0667	0.9333	0	0.1154	0.8846	0	0.0269	0.9731	0	0.0269	0.9731	1	0	0	0	1	0	0	0
180A3A8D6CC3147DCF2A185054703104B2F307A4D243300BA0D9439E3D0FC33D.apk	2015-12-28	0.0044	0.0159	0	0.6212	0.3585	0	0	0	0	0	0.5617	0.4383	0	0.6086	0.3914	0	0.3749	0.6251	0	0.3749	0.6251	0.2222	0.3889	0.3889	0	0.6241	0.3256	0.0503	0
1E362C51A7B84C682B61A968050A8DC6A14FF3EDDB6E3F16DE181A844CEDD505.apk	2015-06-20	0	0	0	0.8976	0.1024	0	0	0	0	0	0.4225	0.5775	0	0.414	0.586	0	0.1299	0.8701	0	0.1299	0.8701	0.8	0.2	0	0	0.9964	0.0036	0	0
1E53CDEC44AD0330B10C2D1C48B06F54A6F117BD3FD00BAA4024647573D72DAB.apk	2015-12-28	0	0	0	0.549	0.451	0	0	0	0	0	0.4062	0.5938	0	0.4881	0.5119	0	0.4514	0.5486	0	0.4514	0.5486	0.3333	0.3333	0.3333	0	0.7494	0.2304	0.0201	0
228DB68B5DFE44493AD46C4175615D62391C88A065A78477E089A21ECCB3FFF2.apk	2015-08-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
247B6C9E734FE0F11CDF330A54317362900631AC0A0F3F4CF56209A0894E07E9.apk	2015-12-28	0	0	0	0.7026	0.2974	0	0	0	0	0	0.4825	0.5175	0	0.5701	0.4299	0	0.3079	0.6921	0	0.3079	0.6921	0.4286	0.2857	0.2857	0	0.695	0.2725	0.0325	0
2710194CF3991670D7A8512FFBE7E44D38E7E555C270B3242B2BA1AEFBC9B814.apk	2015-08-11	0	0	0	0.9332	0.0668	0	0	0	0	0	0.3158	0.6842	0	0.314	0.686	0	0.073	0.927	0	0.073	0.927	1	0	0	0	1	0	0	0
2A5DB92026560721DB593974664FD45ECA3DCCA7653C5C11C9D110BEFF2B5272.apk	2015-07-14	0	0	0	0.6874	0.3126	0	0	0	0	0	0.4612	0.5388	0	0.5478	0.4522	0	0.3175	0.6825	0	0.3175	0.6825	0.3333	0.4167	0.25	0	0.6645	0.3007	0.0349	0
2BE33929726F06F36692DED22B618C17382B584D1360833CDDC4D3905EAEA262.apk	2015-06-08	0	0	0	0.9579	0.0337	0	0.0055	0.0015	0.0015	0.0652	0.2717	0.663	0.0429	0.3562	0.6009	0.0015	0.0355	0.963	0.0015	0.0355	0.963	1	0	0	0	1	0	0	0
2F9B720FAE607D68386F834109921C7CB67964AA075FF5FC1900F6ADE2CA8F5B.apk	2015-08-24	0.0164	0	0	0.8927	0.091	0	0	0	0	0	0.5109	0.4891	0	0.4587	0.5413	0	0.1379	0.8621	0	0.1382	0.8618	0.75	0	0.25	0	0.7619	0	0.2381	0
2FDB312B44C5E9938A96A04278A1B9C44160BC7B6C0D69EDFB25CD736AAD9B00.apk	2015-03-18	0	0	0	0.0228	0.0013	0	0.7149	0.0002	0.2608	0.3333	0.0617	0.6049	0.3455	0.0528	0.6016	0.2609	0.0015	0.7376	0.2609	0.0015	0.7376	0.5	0.5	0	0	0.7652	0.2348	0	0
3166E1181086FABF47774AC24FF0C4CC429EE2B8BEF35993B895C71DA339E269.apk	2015-07-03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
37AF20D6DD5972ABCC34041B02DD689A5ACB3FF2DF6DB8B69056FB712617ABBB.apk	2015-07-03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
39264E287A7B77F08CDCFD6B0E99CC30B73861115C9F4961436EBC777F1E47C6.apk	2015-03-18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3D531C05B90EE4EB3183B5173E0DEA460B80AD552EA9509390D749E60E0E74D3.apk	2015-05-25	0	0	0	0.8137	0.1728	0	0.0135	0	0	0.0041	0.5702	0.4256	0.0028	0.597	0.4003	0	0.1778	0.8221	0	0.1778	0.8221	0.2727	0.4545	0.2727	0	0.7616	0.2158	0.0225	0
3EE67395FC1FD93EAF4C46322F8985FAC9E6568AAC4E35F355461BF6506ECA22.apk	2015-07-14	0.3627	0	0	0.4446	0.1308	0	0.0511	0.0019	0.009	0.0275	0.1868	0.7857	0.0193	0.2727	0.7079	0.0091	0.1338	0.8571	0.0091	0.1338	0.8571	0.4167	0.3333	0.25	0	0.7191	0.214	0.0668	0
3F6658BA91E09D0CFC82BBE4B441BE36B5E6846755B1A5E49EA2A1E10013C42A.apk	2015-12-22	0.0517	0.0021	0	0.4878	0.3746	0	0.0797	0.0011	0.0029	0.0737	0.4158	0.5105	0.0374	0.444	0.5187	0.0031	0.3782	0.6188	0.0031	0.3782	0.6188	0.3333	0.3333	0.3333	0	0.8142	0.0568	0.1291	0
41A46DCA1D51D7CC94FFD3DAFEF2E1B4F6BE3FB37B262B9C4876F4E6A8EDC9E4.apk	2015-12-28	0	0	0	0.7631	0.2369	0	0	0	0	0	0.5109	0.4891	0	0.617	0.383	0	0.2383	0.7617	0	0.2383	0.7617	1	0	0	0	1	0	0	0
425EFB834463D571B0D9E73349264A43CC02446E59F3234534A9AC2B36ED4690.apk	2015-12-21	0.0003	0	0	0.7277	0.272	0	0	0	0	0	0.5221	0.4779	0	0.5987	0.4013	0	0.2726	0.7274	0	0.2726	0.7274	0.1818	0.5455	0.2727	0	0.9984	0.0015	0.0002	0
48D01D5AEBCEC6E9D543724729C6655F5F9B40472AC6F916D75EAF291703BF1D.apk	2015-07-13	0	0	0	0.6555	0.3444	0	0	0.0001	0	0.0769	0.3231	0.6	0.0773	0.4378	0.485	0.0001	0.3445	0.6554	0.0001	0.3445	0.6554	1	0	0	0	1	0	0	0
4CA8614AED62AD4D050E4279C99073324EDE40307487DB5142D63B589A0A29B0.apk	2015-03-18	0	0	0	0.907	0.093	0	0	0	0	0	0.3684	0.6316	0	0.3681	0.6319	0	0.1153	0.8847	0	0.1153	0.8847	0.75	0.25	0	0	0.9867	0.0133	0	0
4F50C89AAF81D5014A65803A1CD84171472A99FE992825B010D1969EA664D540.apk	2015-07-03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5064FBC32BBF998A624713E26895B46B0374ECD62B29BB00BBAF2CBE502A6713.apk	2015-11-02	0.0003	0	0	0.2498	0.7499	0	0	0	0	0	0.6364	0.3636	0	0.6586	0.3414	0	0.7496	0.2504	0	0.75	0.25	0.24	0.36	0.4	0	0.548	0.2571	0.1949	0
50D292A48CFCCD8186FC6A96F7C6F2C7C9DCBFADAD6055796B158679BEFEADBF.apk	2015-08-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
