00001F58C32E40376F64CC88B70F8FAD2FDA054E0863ABD5E41F4C6F18A65DA2.apk	0	0	0	0.3956	0.0657	0	0.5158	0.0035	0.0193	0.1356	0.1864	0.678	0.129	0.2258	0.6452	0.025	0.0773	0.8977	0.025	0.0774	0.8975	1	0	0	0	1	0	0	0
0008C5FFEB1A86ECC1A485EB0B416C65F552F2D888C903333549EA902C2295BC.apk	0	0	0	0.5734	0.3935	0.0003	0.0262	0.001	0.0056	0.1726	0.3333	0.494	0.136	0.4097	0.4544	0.0071	0.3947	0.5982	0.0071	0.3947	0.5982	0.875	0	0.125	0	0.9972	0	0.0028	0
000AA0238980506C9C954D8E78734750E180DC6E1D6F435F6D4B778D0108ADA4.apk	0	0	0	0.4399	0.0782	0	0.4638	0.008	0.0101	0.0536	0.2143	0.7321	0.0638	0.2695	0.6667	0.0119	0.0925	0.8957	0.012	0.0931	0.8949	1	0	0	0	1	0	0	0
000F21EF29885BB947E0DA37352622481628ACEDF82E022A69368E38C118D5D7.apk	0	0	0	0.9258	0.0304	0	0.0371	0	0.0067	0.1918	0.1096	0.6986	0.1656	0.1472	0.6871	0.009	0.0321	0.9589	0.009	0.0321	0.9589	1	0	0	0	1	0	0	0
001081C122AB19B67E440418C248C2E730AEE3382538D5A38A482E4C117ECFD5.apk	0	0	0	0.9025	0.028	0	0.0562	0.0106	0.0027	0.1636	0.1909	0.6455	0.1075	0.3518	0.5407	0.0032	0.0402	0.9566	0.0032	0.0402	0.9566	1	0	0	0	1	0	0	0
00118A32865DCF1AF80003E9BFDAB06F52055A85D25838BE025D10FE46F90D2D.apk	0	0	0	0.2449	0.0013	0	0.7457	0.0069	0.0011	0.0469	0.1875	0.7656	0.0778	0.2036	0.7186	0.002	0.0103	0.9878	0.002	0.0103	0.9877	1	0	0	0	1	0	0	0
00144CD3FD0CFD8BC29EE9486E1D65B5F550B7708B272CCE2B5F730D9BBD4955.apk	0	0	0	0	0	0	1	0	0	0.5	0	0.5	0.5	0	0.5	0.0116	0	0.9884	0.0116	0	0.9884	1	0	0	0	1	0	0	0
00169C38E7F84805A3ED92D8F2C50C10DE36711A83AC7FA8597012749B4D7148.apk	0	0	0	0.28	0.12	0	0.52	0	0.08	0.2222	0.2222	0.5556	0.1786	0.2143	0.6071	0.0813	0.1212	0.7975	0.0813	0.1212	0.7975	1	0	0	0	1	0	0	0
00172D4C1F8E4D52A86D01187C5992D7474AD092F44939B0735A88B3348A3DEA.apk	0	0	0	0.6865	0.1319	0	0.1804	0	0.0011	0.0667	0.1833	0.75	0.0647	0.2302	0.705	0.0042	0.1367	0.8591	0.0042	0.1367	0.8591	1	0	0	0	1	0	0	0
0018AE875D4D7DBB6940FDD896D1296E30426F7F13ECFF0B35B4A59745EA14BE.apk	0	0	0	0.8186	0.1537	0.0002	0.021	0.0044	0.0021	0.0769	0.2867	0.6364	0.0484	0.4254	0.5262	0.0037	0.166	0.8302	0.0038	0.167	0.8292	0.6667	0	0.3333	0	0.9795	0	0.0205	0
