00001F58C32E40376F64CC88B70F8FAD2FDA054E0863ABD5E41F4C6F18A65DA2.apk	0.1384	0.1132	0.1973	0.1021	0.1364	0.5556	0.0318	0.2006	0	0	0	0	0	0	0	0	0.0909	0.0201	0	0	0.9091	0.9799	1	1	0	0	0	0	0.7222	0.4078	0.6	0.4839	0	0	0	0	0.2222	0.1165	0.4	0.5161	0	0	0	0	0	0	0	0	0.0556	0.4757	0	0	0.0503	0.0314	0.0297	0.077	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
0008C5FFEB1A86ECC1A485EB0B416C65F552F2D888C903333549EA902C2295BC.apk	0.1209	0.0553	0.0488	0.0117	0.2857	0.6875	0.0525	0.077	0	0	0	0	0	0	0	0	0.0714	0.0051	0	0	0.9286	0.9949	1	1	0	0	0	0	0.8125	0.2882	0.8636	0.6296	0	0	0	0	0.125	0.2297	0.1364	0.3704	0.0312	0.0243	0	0	0	0	0	0	0.0312	0.4579	0	0	0.0155	0.0138	0.0004	0.009	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0.6362	0	0	0.5	0.3638	0	0	0	0
000AA0238980506C9C954D8E78734750E180DC6E1D6F435F6D4B778D0108ADA4.apk	0.1712	0.0822	0.1404	0.277	0.16	0.6667	0.0704	0.0775	0	0	0	0	0	0	0	0	0.08	0.0275	0	0	0.92	0.9725	1	1	0	0	0	0	0.5833	0.0645	0.5	0.3146	0	0	0	0	0.3333	0.0566	0.5	0.6854	0	0	0	0	0	0	0	0	0.0833	0.8789	0	0	0.0137	0.0479	0.0022	0.2466	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
000F21EF29885BB947E0DA37352622481628ACEDF82E022A69368E38C118D5D7.apk	0.1566	0.0843	0.1056	0.0265	0.5	0.7857	0.122	0.5	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0.6429	0.3885	0.6364	0.4662	0	0	0	0	0.2857	0.5878	0.2727	0.4932	0	0	0	0	0	0	0	0	0.0714	0.0236	0.0909	0.0405	0.0241	0.012	0.0022	0.0026	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
001081C122AB19B67E440418C248C2E730AEE3382538D5A38A482E4C117ECFD5.apk	0.1206	0.0571	0.0411	0.0281	0.3684	0.7778	0.0133	0.0237	0	0	0	0	0.0526	0.0024	0	0	0	0	0	0	0.9474	0.9976	1	1	0	0	0	0	0.7222	0.3673	0.6429	0.775	0	0	0	0	0.1667	0.628	0.2143	0.125	0	0	0	0	0	0	0	0	0.1111	0.0047	0.1429	0.1	0.0286	0.0095	0.0006	0.0005	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
00118A32865DCF1AF80003E9BFDAB06F52055A85D25838BE025D10FE46F90D2D.apk	0.1813	0.0819	0.524	0.0632	0.4839	0.7857	0.0137	0.0389	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0.5	0.1577	0.6364	0.4615	0	0	0	0	0.3571	0.019	0.2727	0.2308	0	0	0	0	0	0	0	0	0.1429	0.8234	0.0909	0.3077	0.0526	0.0526	0.0009	0.0519	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
00144CD3FD0CFD8BC29EE9486E1D65B5F550B7708B272CCE2B5F730D9BBD4955.apk	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0.25	0.5	0.4942	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
00169C38E7F84805A3ED92D8F2C50C10DE36711A83AC7FA8597012749B4D7148.apk	0.1429	0.1071	0.1598	0.1198	0.25	0.6667	0.2471	0.6588	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0714	0.0357	0.0404	0.0399	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
00172D4C1F8E4D52A86D01187C5992D7474AD092F44939B0735A88B3348A3DEA.apk	0.1631	0.0851	0.139	0.0556	0.2609	0.6667	0.11	0.6625	0	0	0	0	0	0	0	0	0.087	0.045	0	0	0.913	0.955	1	1	0	0	0	0	0.6667	0.5125	0.5	0.3019	0	0	0	0	0.3333	0.4875	0.5	0.6981	0	0	0	0	0	0	0	0	0	0	0	0	0.0355	0.0142	0.0063	0.0052	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
0018AE875D4D7DBB6940FDD896D1296E30426F7F13ECFF0B35B4A59745EA14BE.apk	0.1204	0.0602	0.1208	0.0218	0.4839	0.7097	0.0602	0.2767	0	0	0	0	0	0	0	0	0.0161	0.0094	0.0333	0.0492	0.9839	0.9906	0.9667	0.9508	0	0	0	0	0.8065	0.4877	0.8182	0.7426	0	0	0	0	0.129	0.2	0.1364	0.2376	0.0323	0.0164	0.0455	0.0198	0	0	0	0	0.0323	0.2959	0	0	0.0388	0.0175	0.0038	0.0097	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
