811	 367	 13	 2	53511	74	666	174	210	0	0	0	0
325	 136	 111	 53	18676	971	26461	1220	402	0	0	0	0
1083	 405	 47	 9	69409	506	634039	111031	9954	0	0	0	0
668	 344	 46	 17	29424	457	38442	2015	2047	0	0	0	0
752	 272	 174	 35	45486	1933	63790	9774	290	0	0	0	0
742	 375	 67	 46	32906	737	374955	35947	4368	0	0	0	0
554	 320	 55	 30	22857	542	488889	100439	1446	0	0	0	0
998	 431	 29	 3	55770	339	272227	14228	4677	0	0	0	0
811	 367	 41	 9	53511	286	40527	6341	3879	0	0	0	0
320	 116	 70	 52	17188	662	214501	21214	13955	0	0	0	0
595	 317	 4	 10	24775	34	4631	217	346	0	0	0	0
1026	 436	 90	 13	53055	1403	134443	17828	60	0	0	0	0
674	 270	 20	 8	30494	144	44210	3625	493	0	0	0	0
1026	 436	 68	 12	53055	1134	57525	7306	49	0	0	0	0
