46944	71	666	45	 105	 0	 0	0	0	0	0	 0	 0	 0	 0	 0	 0	 0
16312	920	26461	31	 47	 6	 3	0	4	0	6	 0	 0	 3	 0	 0	 0	 0
61906	482	634039	33	 130	 0	 0	0	0	0	0	 0	 0	 0	 0	 0	 0	 0
25975	420	38442	34	 102	 8	 23	0	16	0	8	 23	 0	 0	 0	 0	 0	 0
41207	1899	63790	27	 45	 5	 3	0	3	0	4	 0	 0	 0	 1	 0	 0	 3
29060	696	374955	41	 89	 1	 178	37	27	37	1	 0	 0	 0	 0	 0	 0	 178
19641	505	488889	21	 41	 0	 78	0	7	0	0	 0	 0	 0	 0	 0	 0	 78
50288	322	272227	50	 145	 0	 0	0	0	0	0	 0	 0	 0	 0	 0	 0	 0
46944	271	40527	45	 105	 0	 0	0	0	0	0	 0	 0	 0	 0	 0	 0	 0
14814	619	214501	23	 27	 66	 0	0	36	0	66	 0	 0	 0	 0	 0	 0	 0
21540	30	4631	18	 36	 0	 3	3	0	0	0	 0	 0	 0	 0	 0	 0	 3
47399	1370	134443	30	 127	 0	 1	0	0	0	0	 0	 0	 0	 0	 0	 0	 1
27183	126	44210	68	 194	 0	 3	0	0	0	0	 0	 0	 0	 0	 3	 0	 0
47399	1105	57525	30	 127	 0	 1	0	0	0	0	 0	 0	 0	 0	 0	 0	 1
