46944	267	25685	45	 105	 0	 0	0	0	0	0	 0	 0	 0	 0	 0	 0	 0
16312	1029	1081020	31	 47	 48	 10	1	40	0	48	 0	 0	 9	 0	 0	 0	 1
61906	482	705702	33	 130	 0	 0	0	0	0	0	 0	 0	 0	 0	 0	 0	 0
25975	479	87776	34	 102	 12	 14	1	20	0	12	 13	 0	 0	 0	 0	 0	 1
41207	1286	32781	27	 45	 3	 2	0	2	0	3	 0	 0	 0	 0	 0	 0	 2
29060	982	508428	41	 89	 2	 148	0	73	0	2	 0	 0	 6	 0	 0	 0	 142
19641	499	473502	21	 41	 0	 105	0	3	0	0	 0	 0	 0	 0	 0	 0	 105
50288	300	291200	50	 145	 0	 0	0	0	0	0	 0	 0	 0	 0	 0	 0	 0
46944	250	10009	45	 105	 0	 0	0	0	0	0	 0	 0	 0	 0	 0	 0	 0
14814	634	113487	23	 27	 24	 0	0	18	0	24	 0	 0	 0	 0	 0	 0	 0
21540	27	2305	18	 36	 0	 0	0	0	0	0	 0	 0	 0	 0	 0	 0	 0
47399	745	7193	30	 127	 0	 0	0	0	0	0	 0	 0	 0	 0	 0	 0	 0
27183	132	45868	68	 194	 0	 10	0	0	0	0	 0	 0	 0	 0	 10	 0	 0
47399	658	35104	30	 127	 0	 1	0	0	0	0	 0	 0	 0	 0	 0	 0	 1
