20	2070	23595	25685	20	2070	23589	25679
11444	29759	664499	705702	11444	29759	663004	704207
188	18990	13601	32779	188	18990	13601	32779
9	621	9379	10009	9	621	9376	10006
22	0	2283	2305	22	0	2283	2305
102	4234	2857	7193	102	4234	2857	7193
7359	634	377126	385119	7359	634	376728	384721
70847	2992	666423	740262	70847	2992	666423	740262
7001	597	364840	372438	7001	597	364444	372042
1	11168	44648	55817	1	11168	43633	54802
1252	52	1602603	1603907	1252	52	1602146	1603450
124955	4673	884069	1013697	124955	4673	884069	1013697
207	26252	43462	69921	207	26252	43419	69878
3	104823	184373	289199	3	104823	184373	289199
20745	24607	634145	679497	20745	24607	631332	676684
23	0	2699	2722	23	0	2699	2722
10	0	403	413	10	0	403	413
15	10	1604	1629	15	10	1604	1629
2	88	457117	457207	2	88	457095	457185
2	311	171676	171989	2	311	171586	171899
1001	1444	79235	81680	1001	1444	79057	81502
4823	61997	448621	515441	4823	61997	448491	515311
15220	5570	102659	123449	15220	5570	102659	123449
7204	644	382616	390464	7204	644	382199	390047
13	0	7805	7818	13	0	7792	7805
8119	0	66246	74365	8119	0	66246	74365
2	14909	402812	417723	2	14909	402812	417723
896	1944	49245	52085	896	1944	49232	52072
3203	0	278622	281825	3203	0	278622	281825
2	55	508241	508298	2	55	508241	508298
17	0	3306	3323	17	0	3306	3323
6413	41056	104670	152139	6413	41056	104670	152139
1	1344	1404	2749	1	1344	1404	2749
2	71	593	666	2	71	593	666
10508	27314	596217	634039	10508	27314	594806	632628
637	33455	29696	63788	637	33455	29696	63788
13	3045	37469	40527	13	3045	37460	40518
47	0	4584	4631	47	0	4584	4631
170	96079	38194	134443	170	96079	38194	134443
7112	637	371946	379695	7112	637	371534	379283
106394	0	1098997	1205391	106394	0	1098995	1205389
10066	1615	608015	619696	10066	1615	607361	619042
1	12654	50586	63241	1	12654	49436	62091
305	40	10890	11235	305	40	10885	11230
134757	5367	1017681	1157805	134757	5367	1017681	1157805
309	38866	65435	104610	309	38866	65383	104558
3	112823	199194	312020	3	112823	199194	312020
20438	23154	607821	651413	20438	23154	605066	648658
6263	0	727311	733574	6263	0	727311	733574
15	0	12122	12137	15	0	12122	12137
38	32	3550	3620	38	32	3550	3620
2	204	424022	424228	2	204	423981	424187
2	297	151079	151378	2	297	151013	151312
437	1059	14465	15961	437	1059	14436	15932
5494	70486	508909	584889	5494	70486	508744	584724
13929	5065	92348	111342	13929	5065	92348	111342
6688	587	352512	359787	6688	587	352112	359387
15	0	26852	26867	15	0	26830	26845
5870	0	97236	103106	5870	0	97236	103106
2	13558	409538	423098	2	13558	409538	423098
6858	562	376446	383866	6858	562	376017	383437
129	114	10179	10422	129	114	10174	10417
3069	0	270670	273739	3069	0	270670	273739
2	40	450779	450821	2	40	450779	450821
9	0	2898	2907	9	0	2898	2907
6431	41347	105536	153314	6431	41347	105536	153314
1	1524	1449	2974	1	1524	1449	2974
7	617	8678	9302	7	617	8676	9300
10452	27179	606975	644606	10452	27179	605648	643279
126	4451	4049	8626	126	4451	4049	8626
20	1379	20585	21984	20	1379	20581	21980
33	0	3981	4014	33	0	3981	4014
100	2762	1457	4319	100	2762	1457	4319
6495	524	347777	354796	6495	524	347402	354421
147132	0	1673198	1820330	147132	0	1673198	1820330
6669	579	350823	358071	6669	579	350481	357729
1	13478	53888	67367	1	13478	52663	66142
507	40	296473	297020	507	40	296378	296925
139023	5316	1005296	1149635	139023	5316	1005296	1149635
140	3810	8070	12020	140	3810	8065	12015
3	114723	202679	317405	3	114723	202679	317405
63	287	2393	2743	63	287	2393	2743
4907	11417	512605	528929	4907	11417	512605	528929
13	0	21062	21075	13	0	21062	21075
15	10	587	612	15	10	587	612
2	184	429514	429700	2	184	429469	429655
2	265	162576	162843	2	265	162506	162773
6846	9817	351091	367754	6846	9817	350563	367226
4490	58716	425936	489142	4490	58716	425813	489019
14259	5202	94868	114329	14259	5202	94868	114329
3333	316	177017	180666	3333	316	176821	180470
5	0	964	969	5	0	959	964
2107	0	27587	29694	2107	0	27587	29694
2	11781	397701	409484	2	11781	397701	409484
7713	638	402905	411256	7713	638	402471	410822
145	243	5617	6005	145	243	5613	6001
3073	0	275140	278213	3073	0	275140	278213
2	48	565081	565131	2	48	565081	565131
9	0	2471	2480	9	0	2471	2480
6253	39913	101775	147941	6253	39913	101775	147941
3	1808	1959	3770	3	1808	1959	3770
3	1417	128598	130018	3	1417	128598	130018
2	13	400033	400048	2	13	400033	400048
2	3199	230783	233984	2	3199	230494	233695
2	8495	487532	496029	2	8495	487470	495967
8558	17965	511836	538359	8558	17965	511055	537578
2	9231	463356	472589	2	9231	463288	472521
1	2065	281993	284059	1	2065	281993	284059
2271	38677	192429	233377	2271	38677	192410	233358
2792	0	526742	529534	2792	0	526560	529352
2	5112	182508	187622	2	5112	182508	187622
0	54223	486763	540986	0	54223	486763	540986
2490	0	452051	454541	2490	0	451972	454462
6	15348	13150	28504	6	15348	13150	28504
13527	0	211509	225036	13527	0	211377	224904
10	0	2577	2587	10	0	2575	2585
0	1064	282436	283500	0	1064	282436	283500
2	74017	114934	188953	2	74017	114934	188953
170	1563	414618	416351	170	1563	413843	415576
3451	216973	876553	1096977	3451	216973	876477	1096901
1058	0	285799	286857	1058	0	285799	286857
3	0	4210	4213	3	0	4210	4213
13	34	4235	4282	13	34	4233	4280
10726	0	460318	471044	10726	0	452495	463221
2	10	80884	80896	2	10	80776	80788
2	5400	130248	135650	2	5400	130246	135648
769	0	32593	33362	769	0	32593	33362
2	718	495397	496117	2	718	495397	496117
2	3047	655904	658953	2	3047	655904	658953
2	11894	359105	371001	2	11894	359105	371001
32749	0	165963	198712	32749	0	165252	198001
698	0	25849	26547	698	0	25849	26547
6973	6979	244761	258713	6973	6979	244761	258713
13398	97873	316399	427670	13398	97873	315345	426616
1600	4560	143131	149291	1600	4560	143131	149291
4004	2394	102968	109366	4004	2394	102955	109353
22298	13505	559055	594858	22298	13505	558559	594362
0	0	277660	277660	0	0	277660	277660
1	1893	2838	4732	1	1893	2838	4732
2	1268	171983	173253	2	1268	171882	173152
3863	0	47603	51466	3863	0	47603	51466
2045	0	1889963	1892008	2045	0	1889963	1892008
8	0	696165	696173	8	0	695064	695072
3	1217	118444	119664	3	1217	118444	119664
2	14	494083	494099	2	14	494083	494099
2	3323	238919	242244	2	3323	238603	241928
2	8330	467969	476301	2	8330	467883	476215
9098	19099	544865	573062	9098	19099	544075	572272
2	7104	489667	496773	2	7104	489620	496726
1	2065	283948	286014	1	2065	283948	286014
3372	36751	416044	456167	3372	36751	416040	456163
3002	0	508701	511703	3002	0	508538	511540
2	4691	199819	204512	2	4691	199819	204512
0	51957	453327	505284	0	51957	453327	505284
2425	0	452785	455210	2425	0	452706	455131
36	18577	14804	33417	36	18577	14804	33417
15749	0	233446	249195	15749	0	233326	249075
12	0	14408	14420	12	0	14389	14401
0	1174	314098	315272	0	1174	314098	315272
2	70848	109935	180785	2	70848	109935	180785
145	1366	395287	396798	145	1366	394535	396046
2966	234867	900800	1138633	2966	234867	900740	1138573
1085	0	294548	295633	1085	0	294548	295633
628	503	150701	151832	628	503	150699	151830
13	102	37972	38087	13	102	37970	38085
10895	0	463480	474375	10895	0	455773	466668
2	10	97917	97929	2	10	97853	97865
2	4876	194333	199211	2	4876	194331	199209
667	0	26073	26740	667	0	26073	26740
2	799	479942	480743	2	799	479942	480743
2	2875	676449	679326	2	2875	676449	679326
2	11349	357429	368780	2	11349	357429	368780
36205	0	173152	209357	36205	0	172392	208597
600	0	23258	23858	600	0	23258	23858
6979	6991	242798	256768	6979	6991	242798	256768
13883	102222	325600	441705	13883	102222	324518	440623
1526	3435	149336	154297	1526	3435	149336	154297
3058	1500	64893	69451	3058	1500	64884	69442
3769	5863	69376	79008	3769	5863	69311	78943
0	0	291805	291805	0	0	291805	291805
1	1719	2577	4297	1	1719	2577	4297
2	777	113725	114504	2	777	113718	114497
2836	0	49764	52600	2836	0	49764	52600
2001	0	1596435	1598436	2001	0	1596435	1598436
17	0	668780	668797	17	0	667739	667756
3	1123	182284	183410	3	1123	182284	183410
2	12	482449	482463	2	12	482449	482463
2	3154	228067	231223	2	3154	227788	230944
2	7283	456189	463474	2	7283	456124	463409
8188	17188	485882	511258	8188	17188	485171	510547
2	6015	417318	423335	2	6015	417271	423288
1	2491	336798	339290	1	2491	336798	339290
340	7070	14052	21462	340	7070	14052	21462
2926	0	534316	537242	2926	0	534137	537063
2	5362	210138	215502	2	5362	210138	215502
0	53468	467848	521316	0	53468	467848	521316
2437	0	442403	444840	2437	0	442331	444768
