3	 0	 2	 0	 2	 
7377	 0	 108	 0	 4161	 
14	 9	 15	 3	 2	 
4	 0	 2	 2	 2	 
67414	 0	 402	 984	 2949	 
17	 9	 22	 1	 1	 
3	 0	 4	 0	 0	 
2369	 0	 9	 0	 0	 
15	 4	 6	 1	 1	 
3	 0	 2	 0	 0	 
31	 0	 4	 0	 0	 
5	 2	 3	 2	 1	 
2	 0	 0	 0	 0	 
305	 0	 0	 0	 0	 
16	 3	 18	 1	 2	 
2	 0	 0	 0	 2	 
400	 0	 0	 0	 7	 
25	 13	 28	 3	 2	 
5	 0	 3	 2	 2	 
18157	 0	 2960	 1065	 4172	 
23	 5	 7	 3	 2	 
0	 0	 0	 0	 2	 
0	 0	 0	 0	 5196	 
31	 15	 53	 7	 2	 
11	 2	 14	 6	 2	 
60736	 21	 9590	 10857	 2541	 
13	 14	 17	 2	 1	 
2	 0	 0	 0	 0	 
10	 0	 0	 0	 0	 
11	 0	 2	 1	 1	 
9	 0	 2	 0	 0	 
2909	 0	 118	 0	 0	 
4	 0	 3	 1	 1	 
3	 0	 3	 0	 0	 
14697	 0	 84	 0	 0	 
8	 15	 11	 4	 1	 
3	 0	 3	 3	 0	 
1642	 0	 409	 210	 0	 
19	 14	 23	 2	 1	 
5	 0	 0	 0	 0	 
7319	 0	 0	 0	 0	 
78	 16	 54	 4	 7	 
0	 0	 0	 0	 0	 
0	 0	 0	 0	 0	 
16	 3	 18	 1	 2	 
2	 0	 0	 0	 2	 
5547	 0	 0	 0	 7	 
14	 0	 3	 1	 1	 
4	 0	 2	 0	 0	 
79641	 0	 1980	 0	 0	 
14	 11	 17	 4	 2	 
10	 0	 2	 3	 2	 
637	 0	 8	 12	 16	 
21	 7	 19	 2	 1	 
3	 0	 3	 0	 0	 
3883	 0	 226	 0	 0	 
25	 5	 10	 2	 2	 
0	 0	 0	 0	 0	 
0	 0	 0	 0	 0	 
7	 0	 2	 1	 1	 
7	 0	 2	 0	 0	 
3286	 0	 4	 0	 0	 
11	 26	 25	 5	 2	 
0	 1	 3	 4	 2	 
0	 78	 387	 2434	 1558	 
12	 10	 23	 1	 2	 
0	 0	 0	 0	 2	 
0	 0	 0	 0	 3515	 
25	 15	 28	 4	 1	 
10	 0	 3	 2	 0	 
478	 0	 9	 6	 0	 
90	 7	 20	 2	 2	 
20	 0	 13	 0	 2	 
5915	 0	 92	 0	 6	 
4	 0	 4	 1	 1	 
3	 0	 4	 0	 0	 
7872	 0	 331	 0	 0	 
9	 2	 4	 2	 1	 
7	 0	 0	 0	 0	 
3950	 0	 0	 0	 0	 
23	 4	 14	 1	 3	 
0	 0	 0	 0	 0	 
0	 0	 0	 0	 0	 
10	 0	 3	 1	 1	 
2	 0	 2	 0	 1	 
4743	 0	 2838	 0	 905	 
11	 6	 17	 2	 1	 
7	 0	 2	 0	 0	 
5754	 0	 213	 0	 0	 
26	 15	 15	 2	 2	 
2	 0	 2	 0	 2	 
4876	 0	 281	 0	 3925	 
24	 9	 13	 4	 2	 
5	 0	 0	 2	 2	 
28291	 0	 0	 1825	 3103	 
9	 9	 14	 1	 2	 
5	 0	 3	 0	 2	 
5156	 0	 55	 0	 268	 
29	 6	 18	 2	 3	 
11	 5	 5	 0	 3	 
52167	 361	 153	 0	 71	 
25	 12	 12	 1	 2	 
4	 0	 0	 0	 2	 
58	 0	 0	 0	 9	 
14	 11	 21	 1	 2	 
2	 0	 2	 0	 2	 
919	 0	 4	 0	 28	 
50	 16	 28	 3	 4	 
0	 0	 2	 2	 3	 
0	 0	 28	 2230	 4465	 
19	 8	 22	 1	 2	 
7	 0	 2	 0	 2	 
55238	 0	 200	 0	 2051	 
32	 12	 24	 3	 2	 
3	 1	 2	 0	 2	 
10	 3	 8	 0	 6	 
12	 10	 25	 1	 2	 
0	 0	 0	 0	 2	 
0	 0	 0	 0	 3164	 
17	 9	 10	 2	 1	 
3	 0	 0	 0	 0	 
16764	 0	 0	 0	 0	 
8	 0	 6	 1	 2	 
6	 0	 0	 0	 2	 
156	 0	 0	 0	 6	 
19	 9	 9	 2	 2	 
5	 0	 0	 0	 2	 
27948	 0	 0	 0	 1027	 
16	 3	 18	 1	 2	 
2	 0	 0	 0	 2	 
60334	 0	 0	 0	 7	 
3	 0	 3	 2	 1	 
2	 0	 0	 0	 0	 
4854	 0	 0	 0	 0	 
5	 5	 7	 1	 2	 
2	 0	 2	 0	 2	 
1682	 0	 160	 0	 6	 
13	 11	 32	 3	 2	 
0	 1	 3	 2	 2	 
0	 59	 346	 2244	 1521	 
19	 8	 22	 1	 2	 
7	 0	 2	 0	 2	 
51464	 0	 206	 0	 1950	 
34	 17	 26	 2	 3	 
3	 0	 2	 0	 2	 
7607	 0	 146	 0	 4174	 
54	 12	 15	 2	 3	 
0	 0	 0	 0	 3	 
0	 0	 0	 0	 6288	 
10	 10	 14	 2	 2	 
2	 0	 2	 0	 2	 
164	 0	 17	 0	 188	 
9	 3	 4	 1	 2	 
8	 0	 2	 0	 2	 
19329	 0	 13	 0	 153	 
34	 17	 26	 2	 3	 
3	 0	 2	 0	 2	 
7339	 0	 106	 0	 4030	 
9	 2	 3	 2	 1	 
6	 0	 0	 0	 0	 
1334	 0	 0	 0	 0	 
34	 17	 26	 2	 3	 
3	 0	 2	 0	 2	 
7838	 0	 100	 0	 4281	 
19	 3	 7	 1	 2	 
5	 0	 2	 0	 2	 
9603	 0	 295	 0	 2148	 
33	 17	 23	 2	 3	 
4	 0	 2	 0	 2	 
8660	 0	 80	 0	 3104	 
3	 0	 4	 1	 1	 
3	 0	 4	 0	 0	 
3262	 0	 34	 0	 0	 
34	 17	 26	 2	 3	 
3	 0	 2	 0	 2	 
7808	 0	 112	 0	 4144	 
2	 0	 1	 1	 1	 
2	 0	 0	 0	 0	 
658	 0	 0	 0	 0	 
34	 17	 26	 2	 3	 
3	 0	 2	 0	 2	 
7538	 0	 134	 0	 4292	 
15	 2	 3	 2	 2	 
0	 0	 0	 0	 2	 
0	 0	 0	 0	 3284	 
34	 17	 26	 2	 3	 
3	 0	 2	 0	 2	 
7258	 0	 120	 0	 3963	 
5	 6	 12	 2	 2	 
2	 0	 3	 0	 2	 
14084	 0	 247	 0	 2088	 
65	 18	 31	 4	 5	 
0	 0	 0	 0	 0	 
0	 0	 0	 0	 0	 
98	 47	 21	 4	 3	 
0	 0	 0	 3	 3	 
0	 0	 0	 31	 8	 
37	 5	 10	 2	 2	 
3	 0	 0	 0	 2	 
2431	 0	 0	 0	 2118	 
10	 8	 10	 2	 2	 
0	 1	 3	 2	 2	 
0	 45	 626	 1745	 1358	 
7	 0	 3	 2	 1	 
2	 0	 0	 0	 0	 
2230	 0	 0	 0	 0	 
