52227	77	465	108	 226	 0	 0	0	0	0	0	 0	 0	 0	 0	 0	 0	 0
45692	46	108985	8	 97	 0	 0	0	0	0	0	 0	 0	 0	 0	 0	 0	 0
37499	480	354796	32	 95	 0	 0	0	0	0	0	 0	 0	 0	 0	 0	 0	 0
19296	243	1820323	18	 38	 21	 82	0	66	0	21	 28	 0	 0	 0	 0	 0	 54
37499	480	358071	32	 95	 0	 0	0	0	0	0	 0	 0	 0	 0	 0	 0	 0
46079	1248	104674	76	 197	 34	 9	0	14	0	18	 2	 0	 0	 16	 7	 0	 0
45335	45	84515	52	 125	 0	 0	0	0	0	0	 0	 0	 0	 0	 0	 0	 0
30027	1315	323391	45	 116	 861	 552	0	209	0	833	 444	 0	 0	 28	 108	 0	 0
25678	415	175047	27	 57	 0	 0	0	0	0	0	 0	 0	 0	 0	 0	 0	 0
21094	1605	437260	26	 53	 60	 251	2	84	2	60	 54	 0	 0	 0	 33	 0	 164
23421	1346	297029	25	 64	 2	 25	4	1	0	2	 0	 0	 0	 0	 1	 0	 24
33835	227	329360	10	 39	 0	 0	0	0	0	0	 0	 0	 0	 0	 0	 0	 0
20429	50	57090	20	 43	 0	 0	0	0	0	0	 0	 0	 0	 0	 0	 0	 0
10916	518	1149635	10	 13	 171	 256	0	225	26	171	 0	 0	 0	 0	 9	 0	 247
41356	176	216304	34	 65	 0	 0	0	0	0	0	 0	 0	 0	 0	 0	 0	 0
49834	125	268458	54	 103	 0	 0	0	0	0	0	 0	 0	 0	 0	 0	 0	 0
65358	0	0	67	 231	 0	 0	0	0	0	0	 0	 0	 0	 0	 0	 0	 0
51481	139	280062	64	 159	 0	 0	0	0	0	0	 0	 0	 0	 0	 0	 0	 0
28117	331	556509	25	 72	 0	 0	0	0	0	0	 0	 0	 0	 0	 0	 0	 0
63727	363	447704	47	 132	 0	 440	0	0	0	0	 0	 0	 0	 0	 440	 0	 0
45851	61	121857	32	 111	 0	 0	0	0	0	0	 0	 0	 0	 0	 0	 0	 0
63727	352	467480	47	 132	 0	 371	0	0	0	0	 0	 0	 0	 0	 371	 0	 0
59118	215	147507	112	 250	 0	 0	0	0	0	0	 0	 0	 0	 0	 0	 0	 0
63727	390	210392	47	 132	 0	 138	0	0	0	0	 0	 0	 0	 0	 138	 0	 0
28830	394	338540	22	 123	 226	 248	0	311	0	226	 139	 0	 0	 0	 13	 0	 96
51939	268	407532	61	 142	 1047	 0	0	5	0	1047	 0	 0	 0	 0	 0	 0	 0
30720	768	103304	30	 67	 19	 6	0	0	0	19	 0	 0	 0	 0	 0	 0	 6
18158	0	0	21	 58	 0	 0	0	0	0	0	 0	 0	 0	 0	 0	 0	 0
32904	138	219575	18	 53	 0	 0	0	0	0	0	 0	 0	 0	 0	 0	 0	 0
33026	169	285738	32	 104	 0	 0	0	0	0	0	 0	 0	 0	 0	 0	 0	 0
33273	1617	607346	28	 57	 2	 8	0	8	0	2	 0	 0	 0	 0	 0	 0	 8
